"prov_code","muni_code","censo","votantes","validos","blancos","nulos","siglas","votos"
33,"33059",4403,3007,2942,42,65,"ANDECHA AST",2
33,"33034",10043,6765,6671,69,94,"ANDECHA AST",6
33,"33075",253,139,135,1,4,"ANDECHA AST",0
33,"33026",8270,5540,5474,69,66,"ANDECHA AST",2
33,"33068",1047,624,620,8,4,"ANDECHA AST",0
33,"33033",9439,6565,6468,78,97,"ANDECHA AST",12
33,"33044",177352,134444,133352,1391,1092,"ANDECHA AST",178
33,"33078",126,87,85,0,2,"ANDECHA AST",1
33,"33048",136,87,87,1,0,"ANDECHA AST",0
33,"33024",225188,169937,168490,1483,1447,"ANDECHA AST",247
33,"33064",250,175,174,0,1,"ANDECHA AST",0
33,"33014",8771,6425,6368,51,57,"ANDECHA AST",7
33,"33052",704,520,513,5,7,"ANDECHA AST",0
33,"33032",11086,8028,7849,129,179,"ANDECHA AST",11
33,"33058",1664,1205,1176,5,29,"ANDECHA AST",5
33,"33047",1074,841,835,12,6,"ANDECHA AST",0
33,"33011",10659,6448,6332,119,116,"ANDECHA AST",8
33,"33069",3419,2557,2533,32,24,"ANDECHA AST",5
33,"33023",3271,2448,2397,35,51,"ANDECHA AST",2
33,"33004",65515,48686,48245,511,441,"ANDECHA AST",72
33,"33028",1158,635,630,6,5,"ANDECHA AST",2
33,"33030",873,678,671,1,7,"ANDECHA AST",3
33,"33042",4243,3137,3103,36,34,"ANDECHA AST",21
33,"33041",7112,5251,5194,63,57,"ANDECHA AST",7
33,"33021",4361,3098,3043,31,55,"ANDECHA AST",7
33,"33056",4877,3469,3420,30,49,"ANDECHA AST",1
33,"33054",1611,1145,1124,8,21,"ANDECHA AST",2
33,"33019",2882,1981,1939,8,42,"ANDECHA AST",2
33,"33065",1084,761,746,18,15,"ANDECHA AST",3
33,"33017",2997,2096,2058,29,38,"ANDECHA AST",0
33,"33038",2234,1669,1644,16,25,"ANDECHA AST",5
33,"33070",3293,2499,2473,32,26,"ANDECHA AST",2
33,"33061",350,201,200,2,1,"ANDECHA AST",0
33,"33057",1538,1129,1097,14,32,"ANDECHA AST",1
33,"33055",1492,1156,1121,6,35,"ANDECHA AST",1
33,"33005",1376,929,916,14,13,"ANDECHA AST",0
33,"33037",33247,23529,23210,297,319,"ANDECHA AST",32
33,"33053",1079,738,729,6,9,"ANDECHA AST",1
33,"33045",4382,3214,3156,23,58,"ANDECHA AST",6
33,"33071",563,413,407,2,6,"ANDECHA AST",0
33,"33031",33854,23523,23143,307,380,"ANDECHA AST",47
33,"33049",6044,4152,4079,56,73,"ANDECHA AST",11
33,"33009",869,595,591,5,4,"ANDECHA AST",0
33,"33016",18904,14376,14235,168,141,"ANDECHA AST",17
33,"33003",612,373,369,6,4,"ANDECHA AST",0
33,"33040",4566,3205,3150,50,55,"ANDECHA AST",8
33,"33022",813,555,543,6,12,"ANDECHA AST",1
33,"33012",5105,3601,3566,46,35,"ANDECHA AST",1
33,"33043",658,462,455,4,7,"ANDECHA AST",1
33,"33063",374,284,283,3,1,"ANDECHA AST",0
33,"33039",1641,1251,1243,6,8,"ANDECHA AST",1
33,"33074",3376,2345,2311,41,34,"ANDECHA AST",1
7,"7003",12374,7550,7442,51,108,"ARA-MES-ESQ",253
7,"7049",1480,1092,1075,10,17,"ARA-MES-ESQ",151
7,"7053",1164,956,948,4,8,"ARA-MES-ESQ",77
7,"7041",2097,1662,1634,20,28,"ARA-MES-ESQ",276
7,"7045",1300,1038,1030,6,8,"ARA-MES-ESQ",113
7,"7047",2371,1775,1747,13,28,"ARA-MES-ESQ",120
7,"7025",446,363,362,4,1,"ARA-MES-ESQ",14
7,"7005",6975,4824,4775,43,49,"ARA-MES-ESQ",244
7,"7019",164,124,124,0,0,"ARA-MES-ESQ",3
7,"7027",22047,14986,14853,139,133,"ARA-MES-ESQ",639
7,"7008",6047,4570,4513,31,57,"ARA-MES-ESQ",426
7,"7007",414,326,324,2,2,"ARA-MES-ESQ",43
7,"7021",230,183,178,3,5,"ARA-MES-ESQ",11
7,"7044",8791,6335,6196,66,139,"ARA-MES-ESQ",594
7,"7015",21976,14458,14297,205,161,"ARA-MES-ESQ",1182
7,"7026",30991,19827,19602,161,225,"ARA-MES-ESQ",302
7,"7064",5528,3793,3765,23,28,"ARA-MES-ESQ",172
7,"7009",741,554,544,4,10,"ARA-MES-ESQ",74
7,"7040",288348,192799,191053,1586,1746,"ARA-MES-ESQ",6090
7,"7017",882,652,646,6,6,"ARA-MES-ESQ",53
7,"7012",1909,1358,1343,15,15,"ARA-MES-ESQ",171
7,"7052",4816,3276,3258,39,18,"ARA-MES-ESQ",176
7,"7020",3692,2833,2808,42,25,"ARA-MES-ESQ",444
7,"7001",3628,2792,2753,18,39,"ARA-MES-ESQ",234
7,"7018",379,287,286,1,1,"ARA-MES-ESQ",30
7,"7054",22958,14097,13908,123,189,"ARA-MES-ESQ",177
7,"7058",2857,2258,2233,18,25,"ARA-MES-ESQ",198
7,"7011",28642,19567,19396,147,171,"ARA-MES-ESQ",268
7,"7050",3442,2303,2275,28,28,"ARA-MES-ESQ",52
7,"7010",5070,3815,3777,47,38,"ARA-MES-ESQ",300
7,"7028",920,686,676,8,10,"ARA-MES-ESQ",84
7,"7036",27950,20870,20707,154,163,"ARA-MES-ESQ",765
7,"7057",7404,5117,5028,50,89,"ARA-MES-ESQ",267
7,"7055",7897,5264,5176,47,88,"ARA-MES-ESQ",226
7,"7031",24784,16683,16527,160,156,"ARA-MES-ESQ",572
7,"7046",16718,10573,10469,94,104,"ARA-MES-ESQ",122
7,"7030",1590,1234,1202,8,32,"ARA-MES-ESQ",269
7,"7013",7231,5372,5253,43,119,"ARA-MES-ESQ",354
7,"7034",1064,906,900,6,6,"ARA-MES-ESQ",112
7,"7022",11615,8055,7934,91,121,"ARA-MES-ESQ",731
7,"7016",2931,2201,2178,31,23,"ARA-MES-ESQ",157
7,"7056",5245,3883,3841,32,42,"ARA-MES-ESQ",396
7,"7039",4970,3557,3489,36,68,"ARA-MES-ESQ",290
7,"7024",7294,4213,4160,44,53,"ARA-MES-ESQ",227
7,"7014",7778,4724,4669,50,55,"ARA-MES-ESQ",277
7,"7038",2025,1581,1556,14,25,"ARA-MES-ESQ",238
7,"7063",1420,1139,1129,10,10,"ARA-MES-ESQ",67
7,"7902",1091,776,743,10,33,"ARA-MES-ESQ",49
7,"7060",2665,1976,1964,14,12,"ARA-MES-ESQ",259
7,"7061",9564,6678,6583,67,95,"ARA-MES-ESQ",471
7,"7002",6612,4721,4672,43,49,"ARA-MES-ESQ",255
7,"7006",5332,3769,3722,25,47,"ARA-MES-ESQ",583
7,"7062",7902,4889,4828,58,61,"ARA-MES-ESQ",131
7,"7048",18412,11528,11412,112,116,"ARA-MES-ESQ",219
7,"7033",28373,17884,17684,201,200,"ARA-MES-ESQ",1779
7,"7023",3757,2777,2735,43,42,"ARA-MES-ESQ",316
7,"7037",3357,2142,2120,16,22,"ARA-MES-ESQ",194
7,"7029",4366,3270,3229,25,41,"ARA-MES-ESQ",236
7,"7043",3430,2465,2438,24,27,"ARA-MES-ESQ",330
7,"7035",1596,1242,1234,13,8,"ARA-MES-ESQ",181
7,"7004",4033,2898,2860,28,38,"ARA-MES-ESQ",294
7,"7901",594,454,446,6,8,"ARA-MES-ESQ",26
7,"7042",10785,7256,7191,60,65,"ARA-MES-ESQ",468
7,"7051",5414,3610,3575,37,35,"ARA-MES-ESQ",266
7,"7059",3035,2257,2226,13,31,"ARA-MES-ESQ",125
7,"7032",20888,14257,14096,108,161,"ARA-MES-ESQ",694
7,"7065",2302,1633,1603,10,30,"ARA-MES-ESQ",200
12,"12089",4546,3353,3304,12,49,"AVANT ADELA",6
46,"46115",352,261,260,0,1,"AVANT ADELA",0
46,"46001",783,612,607,4,5,"AVANT ADELA",1
46,"46183",6028,4620,4534,29,86,"AVANT ADELA",7
46,"46082",4958,3801,3759,21,42,"AVANT ADELA",15
46,"46008",2624,2036,1996,9,40,"AVANT ADELA",0
46,"46130",857,680,669,6,11,"AVANT ADELA",2
46,"46226",31,27,27,0,0,"AVANT ADELA",0
46,"46257",5428,4237,4190,23,47,"AVANT ADELA",7
46,"46037",1109,927,918,4,9,"AVANT ADELA",0
46,"46050",186,157,154,1,3,"AVANT ADELA",0
46,"46228",2417,1953,1913,13,40,"AVANT ADELA",1
46,"46255",3209,2415,2381,18,34,"AVANT ADELA",3
12,"12078",333,238,235,1,3,"AVANT ADELA",0
12,"12079",419,346,336,2,10,"AVANT ADELA",0
46,"46174",949,789,770,4,19,"AVANT ADELA",0
46,"46191",1949,1541,1505,7,36,"AVANT ADELA",3
46,"46155",993,785,772,2,13,"AVANT ADELA",1
12,"12011",4582,3511,3431,27,80,"AVANT ADELA",7
46,"46206",557,461,455,6,6,"AVANT ADELA",1
46,"46092",263,182,179,1,3,"AVANT ADELA",1
12,"12102",521,442,434,2,8,"AVANT ADELA",0
46,"46062",4572,3571,3510,20,61,"AVANT ADELA",4
12,"12108",438,382,379,4,3,"AVANT ADELA",0
46,"46111",11326,8603,8492,55,111,"AVANT ADELA",23
12,"12092",126,108,106,1,2,"AVANT ADELA",0
46,"46046",884,654,643,3,11,"AVANT ADELA",1
46,"46068",345,308,307,4,1,"AVANT ADELA",0
46,"46231",2401,1780,1770,8,10,"AVANT ADELA",6
12,"12039",792,688,680,3,8,"AVANT ADELA",1
46,"46025",2455,2002,1981,6,21,"AVANT ADELA",2
46,"46208",1070,875,866,2,9,"AVANT ADELA",1
46,"46215",1397,1104,1093,12,11,"AVANT ADELA",1
12,"12135",36194,27266,26961,192,305,"AVANT ADELA",71
46,"46137",242,200,200,3,0,"AVANT ADELA",0
46,"46100",281,210,205,0,5,"AVANT ADELA",0
12,"12107",351,312,306,1,6,"AVANT ADELA",1
46,"46070",17700,13558,13437,115,121,"AVANT ADELA",22
46,"46154",797,645,630,1,15,"AVANT ADELA",1
12,"12001",1033,834,825,8,9,"AVANT ADELA",0
46,"46202",17660,13782,13645,93,137,"AVANT ADELA",29
46,"46190",50023,37273,36976,250,297,"AVANT ADELA",117
46,"46009",3140,2582,2536,14,46,"AVANT ADELA",5
46,"46186",19529,15294,15125,69,169,"AVANT ADELA",40
46,"46024",444,339,335,1,4,"AVANT ADELA",0
46,"46018",567,483,479,3,4,"AVANT ADELA",1
12,"12080",1900,1604,1575,10,29,"AVANT ADELA",0
46,"46160",1907,1508,1485,5,23,"AVANT ADELA",1
46,"46087",109,98,98,1,0,"AVANT ADELA",0
46,"46109",6174,4763,4639,30,124,"AVANT ADELA",20
12,"12124",1840,1477,1460,8,17,"AVANT ADELA",1
46,"46153",435,364,356,1,8,"AVANT ADELA",0
12,"12093",165,128,126,0,2,"AVANT ADELA",1
46,"46021",23977,18032,17879,125,153,"AVANT ADELA",59
46,"46244",59626,44018,43679,342,339,"AVANT ADELA",122
46,"46004",1919,1641,1616,14,25,"AVANT ADELA",3
12,"12098",533,446,440,4,6,"AVANT ADELA",0
12,"12094",875,694,682,2,12,"AVANT ADELA",1
12,"12017",148,120,116,0,4,"AVANT ADELA",0
46,"46205",14233,11274,11145,55,129,"AVANT ADELA",8
12,"12028",12955,10391,10301,68,90,"AVANT ADELA",28
12,"12016",1550,1281,1260,11,21,"AVANT ADELA",4
46,"46086",80,69,69,0,0,"AVANT ADELA",0
46,"46029",20423,15450,15274,100,176,"AVANT ADELA",45
46,"46147",17133,12260,12120,59,140,"AVANT ADELA",38
46,"46127",2740,2174,2147,11,27,"AVANT ADELA",7
12,"12127",67,50,50,1,0,"AVANT ADELA",0
12,"12136",2606,2262,2223,17,39,"AVANT ADELA",1
46,"46128",1581,1324,1287,2,37,"AVANT ADELA",2
46,"46139",4512,3612,3567,25,45,"AVANT ADELA",5
46,"46162",1177,954,938,4,16,"AVANT ADELA",1
46,"46258",2636,2100,2079,9,21,"AVANT ADELA",3
12,"12053",2030,1656,1636,10,20,"AVANT ADELA",2
12,"12091",176,131,130,0,1,"AVANT ADELA",0
46,"46164",12073,8987,8836,63,151,"AVANT ADELA",20
46,"46181",16908,12749,12597,82,152,"AVANT ADELA",34
46,"46253",114,85,85,2,0,"AVANT ADELA",0
46,"46263",239,204,200,3,4,"AVANT ADELA",0
12,"12026",835,656,639,4,17,"AVANT ADELA",0
46,"46085",11075,8106,8011,54,95,"AVANT ADELA",11
46,"46044",4198,3399,3337,13,62,"AVANT ADELA",2
12,"12139",302,219,217,3,2,"AVANT ADELA",0
12,"12100",1281,1118,1102,5,16,"AVANT ADELA",0
46,"46150",1797,1275,1257,9,18,"AVANT ADELA",2
46,"46167",345,255,255,0,0,"AVANT ADELA",0
46,"46088",150,129,127,0,2,"AVANT ADELA",1
46,"46251",2442,2017,1976,9,41,"AVANT ADELA",0
46,"46216",5252,4291,4263,23,28,"AVANT ADELA",10
12,"12015",114,99,98,0,1,"AVANT ADELA",0
46,"46163",1856,1522,1501,4,21,"AVANT ADELA",1
46,"46262",213,170,165,1,5,"AVANT ADELA",0
46,"46129",512,408,400,4,8,"AVANT ADELA",0
46,"46196",140,115,114,0,1,"AVANT ADELA",0
46,"46095",578,467,458,1,9,"AVANT ADELA",0
12,"12057",578,485,473,3,12,"AVANT ADELA",0
12,"12110",219,168,166,1,2,"AVANT ADELA",1
12,"12014",167,131,127,1,4,"AVANT ADELA",0
12,"12064",80,75,73,1,2,"AVANT ADELA",0
12,"12010",237,203,198,1,5,"AVANT ADELA",0
46,"46221",345,294,294,0,0,"AVANT ADELA",0
46,"46079",313,252,248,1,4,"AVANT ADELA",0
12,"12004",4177,3225,3187,13,38,"AVANT ADELA",2
12,"12071",1267,1021,1006,11,15,"AVANT ADELA",1
12,"12090",104,85,83,1,2,"AVANT ADELA",0
46,"46056",175,156,156,3,0,"AVANT ADELA",0
46,"46099",772,620,614,1,6,"AVANT ADELA",0
46,"46176",2045,1450,1434,12,16,"AVANT ADELA",9
12,"12123",43,35,34,1,1,"AVANT ADELA",0
46,"46003",953,828,811,5,17,"AVANT ADELA",0
46,"46078",28394,20928,20748,156,180,"AVANT ADELA",63
46,"46057",474,319,313,1,6,"AVANT ADELA",3
46,"46185",364,315,310,1,5,"AVANT ADELA",0
46,"46060",9287,7184,7110,40,74,"AVANT ADELA",11
46,"46040",995,807,794,7,13,"AVANT ADELA",1
12,"12046",182,161,161,1,0,"AVANT ADELA",2
12,"12141",92,81,81,0,0,"AVANT ADELA",0
46,"46242",330,279,279,0,0,"AVANT ADELA",0
46,"46135",9827,7928,7883,44,45,"AVANT ADELA",17
46,"46013",17712,14181,14075,88,106,"AVANT ADELA",56
46,"46074",2678,2158,2135,13,23,"AVANT ADELA",4
46,"46034",1811,1407,1389,13,18,"AVANT ADELA",4
46,"46148",1509,1208,1195,7,13,"AVANT ADELA",3
12,"12075",107,89,87,0,2,"AVANT ADELA",0
12,"12142",145,123,121,1,2,"AVANT ADELA",0
46,"46101",816,696,687,3,9,"AVANT ADELA",0
46,"46142",761,580,565,4,15,"AVANT ADELA",1
12,"12051",448,324,319,2,5,"AVANT ADELA",0
46,"46230",14084,10694,10599,67,95,"AVANT ADELA",37
46,"46048",3509,2758,2720,11,38,"AVANT ADELA",4
46,"46173",1319,1084,1062,6,22,"AVANT ADELA",1
12,"12031",3942,2976,2931,24,45,"AVANT ADELA",2
46,"46220",48968,35430,34964,306,466,"AVANT ADELA",96
46,"46240",206,175,169,2,6,"AVANT ADELA",0
12,"12043",560,460,450,2,10,"AVANT ADELA",0
46,"46105",16132,11703,11582,64,121,"AVANT ADELA",18
46,"46015",7477,5857,5808,33,49,"AVANT ADELA",6
12,"12006",174,149,149,2,0,"AVANT ADELA",1
12,"12045",328,275,271,2,4,"AVANT ADELA",0
12,"12097",65,54,54,1,0,"AVANT ADELA",1
12,"12109",653,544,533,3,11,"AVANT ADELA",1
46,"46103",1338,1056,1042,5,14,"AVANT ADELA",1
46,"46049",268,231,228,1,3,"AVANT ADELA",0
12,"12059",228,191,188,0,3,"AVANT ADELA",0
46,"46157",2960,2329,2296,12,33,"AVANT ADELA",1
12,"12116",67,57,57,0,0,"AVANT ADELA",0
46,"46033",196,169,168,3,1,"AVANT ADELA",0
46,"46151",757,586,579,0,7,"AVANT ADELA",2
46,"46036",558,391,379,2,12,"AVANT ADELA",0
46,"46124",785,680,675,5,5,"AVANT ADELA",0
46,"46090",1633,1413,1392,5,21,"AVANT ADELA",1
12,"12088",57,54,54,0,0,"AVANT ADELA",0
46,"46063",1783,1368,1345,9,23,"AVANT ADELA",0
46,"46121",111,96,94,2,2,"AVANT ADELA",0
46,"46236",937,764,755,5,9,"AVANT ADELA",1
46,"46054",11390,8717,8604,52,113,"AVANT ADELA",29
46,"46039",2121,1730,1698,19,32,"AVANT ADELA",0
46,"46222",394,325,324,1,1,"AVANT ADELA",2
46,"46149",344,260,256,2,4,"AVANT ADELA",0
12,"12126",24347,19023,18749,152,274,"AVANT ADELA",19
12,"12111",334,283,279,4,4,"AVANT ADELA",0
46,"46118",3670,2930,2894,25,36,"AVANT ADELA",3
46,"46179",2116,1723,1678,18,45,"AVANT ADELA",4
46,"46031",10521,7735,7607,62,128,"AVANT ADELA",18
46,"46122",2730,2103,2071,19,32,"AVANT ADELA",3
12,"12067",523,423,416,1,7,"AVANT ADELA",0
46,"46098",2403,1807,1772,8,35,"AVANT ADELA",2
12,"12034",1400,1108,1080,7,28,"AVANT ADELA",2
12,"12063",44,37,37,1,0,"AVANT ADELA",0
12,"12099",586,449,434,3,15,"AVANT ADELA",0
46,"46241",389,318,313,4,5,"AVANT ADELA",1
46,"46201",62,47,47,0,0,"AVANT ADELA",0
46,"46238",13105,9717,9610,57,107,"AVANT ADELA",12
12,"12013",137,113,113,0,0,"AVANT ADELA",0
46,"46059",1240,1038,1030,3,8,"AVANT ADELA",3
12,"12049",421,339,329,2,10,"AVANT ADELA",0
46,"46177",4778,3767,3711,17,56,"AVANT ADELA",6
12,"12130",420,345,341,0,4,"AVANT ADELA",0
46,"46005",23013,17487,17286,112,201,"AVANT ADELA",56
46,"46012",929,727,707,3,20,"AVANT ADELA",3
12,"12003",943,745,731,6,14,"AVANT ADELA",3
46,"46066",1285,1058,1043,6,15,"AVANT ADELA",0
46,"46248",4886,3672,3613,25,59,"AVANT ADELA",2
46,"46260",2647,2136,2113,8,23,"AVANT ADELA",8
46,"46026",1202,1012,997,1,15,"AVANT ADELA",2
12,"12119",137,107,104,1,3,"AVANT ADELA",0
46,"46188",693,591,585,3,6,"AVANT ADELA",2
46,"46161",1472,1200,1172,7,28,"AVANT ADELA",0
12,"12138",19179,14217,14006,124,211,"AVANT ADELA",24
46,"46117",500,407,399,1,8,"AVANT ADELA",2
46,"46134",2380,1836,1825,5,11,"AVANT ADELA",12
12,"12113",87,65,64,0,1,"AVANT ADELA",0
12,"12122",767,655,646,3,9,"AVANT ADELA",0
12,"12025",121,102,99,0,3,"AVANT ADELA",0
12,"12117",3545,2770,2698,11,72,"AVANT ADELA",6
12,"12069",53,45,44,1,1,"AVANT ADELA",0
12,"12070",499,434,430,3,4,"AVANT ADELA",0
12,"12048",249,181,175,2,6,"AVANT ADELA",0
46,"46125",846,681,675,1,6,"AVANT ADELA",0
46,"46058",1734,1349,1325,9,24,"AVANT ADELA",1
46,"46254",943,751,734,4,17,"AVANT ADELA",0
12,"12018",283,242,235,0,7,"AVANT ADELA",0
12,"12009",17859,13054,12911,98,143,"AVANT ADELA",19
12,"12073",132,110,107,1,3,"AVANT ADELA",0
46,"46067",1744,1451,1432,4,19,"AVANT ADELA",4
12,"12002",115,99,97,0,2,"AVANT ADELA",0
46,"46213",15504,11420,11232,124,188,"AVANT ADELA",25
46,"46203",3544,2851,2810,21,41,"AVANT ADELA",5
46,"46210",344,265,258,2,7,"AVANT ADELA",0
12,"12121",1044,941,915,4,26,"AVANT ADELA",0
46,"46113",2527,1906,1892,12,14,"AVANT ADELA",4
12,"12032",23649,17680,17505,118,175,"AVANT ADELA",30
46,"46259",462,395,394,2,1,"AVANT ADELA",2
46,"46076",591,497,487,0,10,"AVANT ADELA",0
46,"46140",377,312,312,2,0,"AVANT ADELA",0
12,"12041",100,76,75,0,1,"AVANT ADELA",0
12,"12134",135,102,100,0,2,"AVANT ADELA",0
46,"46194",15813,11654,11511,83,143,"AVANT ADELA",25
46,"46042",3348,2825,2774,11,51,"AVANT ADELA",3
46,"46132",2196,1877,1853,10,24,"AVANT ADELA",4
12,"12007",731,649,642,8,7,"AVANT ADELA",2
46,"46120",1183,958,936,3,22,"AVANT ADELA",3
46,"46083",15374,11259,11096,56,163,"AVANT ADELA",28
12,"12074",761,659,645,7,14,"AVANT ADELA",1
46,"46016",1075,887,880,8,7,"AVANT ADELA",4
46,"46212",1590,1209,1192,4,17,"AVANT ADELA",0
