"prov_code","muni_code","censo","votantes","validos","blancos","nulos","siglas","votos"
8,"8040",10538,6916,6804,99,112,"CiU",2338
43,"43176",832,575,572,16,3,"CiU",245
25,"25234",4572,2707,2648,57,59,"CiU",1128
8,"8151",504,345,338,6,7,"CiU",197
25,"25151",641,451,444,20,7,"CiU",239
43,"43039",117,85,83,3,2,"CiU",43
8,"8047",4141,2610,2580,49,30,"CiU",952
25,"25902",581,411,395,15,16,"CiU",160
43,"43175",590,419,411,8,8,"CiU",177
25,"25008",1187,834,818,15,16,"CiU",434
25,"25170",271,197,196,4,1,"CiU",105
25,"25139",549,358,357,5,1,"CiU",180
43,"43062",298,227,223,7,4,"CiU",89
25,"25908",250,169,168,4,1,"CiU",74
8,"8294",1870,1205,1171,22,34,"CiU",527
25,"25225",603,395,387,7,8,"CiU",185
43,"43024",1459,958,937,17,21,"CiU",273
25,"25119",2297,1554,1513,46,41,"CiU",773
25,"25125",450,297,289,10,8,"CiU",142
8,"8181",7722,5280,5188,112,92,"CiU",1902
25,"25131",439,319,314,6,5,"CiU",150
8,"8044",4247,2763,2712,50,51,"CiU",937
43,"43041",237,177,176,4,1,"CiU",68
8,"8270",17464,11828,11677,212,151,"CiU",4046
8,"8095",75,56,55,1,1,"CiU",30
8,"8004",228,176,172,2,4,"CiU",114
8,"8209",6596,4415,4351,69,64,"CiU",1257
43,"43079",387,259,255,26,4,"CiU",109
43,"43030",454,321,307,5,14,"CiU",133
8,"8283",5862,3712,3618,72,94,"CiU",1814
8,"8038",1406,911,895,24,16,"CiU",390
43,"43088",1810,1199,1177,29,22,"CiU",472
25,"25077",474,281,277,5,4,"CiU",176
8,"8150",245,181,178,11,3,"CiU",90
8,"8120",6342,4801,4746,63,55,"CiU",2832
25,"25020",328,216,209,4,7,"CiU",103
43,"43009",1421,913,897,18,16,"CiU",368
43,"43036",836,503,494,4,9,"CiU",148
25,"25171",2305,1496,1469,37,27,"CiU",604
8,"8100",1934,1437,1401,40,36,"CiU",876
8,"8081",332,232,225,2,7,"CiU",134
8,"8235",3627,2506,2467,35,39,"CiU",1161
8,"8141",4666,3124,3066,57,58,"CiU",1327
25,"25039",299,189,186,7,3,"CiU",69
43,"43004",6411,4089,4001,92,88,"CiU",1041
25,"25248",926,615,601,17,14,"CiU",339
8,"8240",9104,6355,6262,101,93,"CiU",2218
8,"8111",220,188,188,4,0,"CiU",103
25,"25202",110,62,59,3,3,"CiU",16
8,"8198",4112,2766,2661,49,105,"CiU",1087
8,"8091",5106,3379,3312,59,67,"CiU",991
25,"25102",733,478,464,15,14,"CiU",225
8,"8253",134,91,91,2,0,"CiU",58
8,"8184",52133,33696,33220,656,476,"CiU",6215
8,"8075",3906,2442,2414,31,28,"CiU",798
8,"8138",4014,2735,2679,46,56,"CiU",1123
43,"43138",2719,1775,1730,45,45,"CiU",769
43,"43149",711,529,516,13,13,"CiU",156
8,"8195",88,64,64,2,0,"CiU",40
8,"8306",509,330,324,6,6,"CiU",146
8,"8010",4124,2674,2611,44,63,"CiU",1066
25,"25252",536,361,352,13,9,"CiU",172
43,"43055",2002,1404,1374,36,30,"CiU",508
8,"8039",365,264,260,5,4,"CiU",119
43,"43136",10163,6312,6197,121,115,"CiU",2000
25,"25903",261,176,170,9,6,"CiU",82
8,"8144",769,494,481,16,13,"CiU",206
25,"25249",207,151,150,4,1,"CiU",76
25,"25226",257,162,158,5,4,"CiU",69
43,"43902",2761,1836,1811,25,25,"CiU",463
25,"25134",657,421,416,4,5,"CiU",168
8,"8133",157,100,97,2,3,"CiU",60
25,"25023",4446,3079,3020,70,59,"CiU",1361
8,"8164",873,606,584,13,22,"CiU",258
25,"25081",332,212,206,6,6,"CiU",104
43,"43003",307,187,184,10,3,"CiU",55
25,"25024",370,221,217,8,4,"CiU",84
43,"43073",90,57,57,1,0,"CiU",34
25,"25052",1611,1094,1062,21,32,"CiU",547
43,"43157",388,282,270,10,12,"CiU",112
8,"8289",4123,2802,2768,54,34,"CiU",949
43,"43021",381,218,213,3,5,"CiU",59
8,"8223",1855,1178,1155,19,23,"CiU",503
43,"43031",1509,1016,992,20,24,"CiU",497
8,"8305",26208,17810,17506,296,304,"CiU",6219
43,"43053",190,149,149,2,0,"CiU",74
43,"43080",254,175,173,7,2,"CiU",71
8,"8190",281,201,197,3,4,"CiU",98
43,"43178",1262,891,870,24,21,"CiU",401
25,"25046",438,299,286,6,13,"CiU",118
43,"43067",626,445,431,21,14,"CiU",140
8,"8163",17986,11683,11548,159,135,"CiU",3080
43,"43123",70216,45627,44828,906,799,"CiU",13770
8,"8126",8299,5599,5508,103,91,"CiU",1524
25,"25036",190,138,134,5,4,"CiU",44
8,"8051",17397,12178,12002,240,176,"CiU",3883
43,"43040",350,251,246,18,5,"CiU",77
8,"8216",21,14,14,0,0,"CiU",4
25,"25200",353,225,217,4,8,"CiU",103
8,"8045",70,42,42,2,0,"CiU",23
25,"25167",253,176,172,0,4,"CiU",96
8,"8001",8538,5929,5838,120,91,"CiU",1111
8,"8276",249,188,187,9,1,"CiU",70
25,"25041",625,432,420,20,12,"CiU",171
8,"8080",42,33,33,2,0,"CiU",11
43,"43112",294,184,181,2,3,"CiU",72
25,"25112",286,202,199,11,3,"CiU",101
8,"8028",1049,667,657,15,10,"CiU",127
8,"8136",11117,7602,7478,174,124,"CiU",1296
8,"8167",5703,3896,3831,82,65,"CiU",906
25,"25201",119,78,76,3,2,"CiU",43
8,"8147",17023,11177,10961,184,216,"CiU",2869
25,"25055",187,115,115,3,0,"CiU",72
43,"43052",1001,669,636,12,33,"CiU",219
8,"8019",1143222,778246,767530,12386,10716,"CiU",212399
43,"43140",2393,1612,1583,23,29,"CiU",357
8,"8231",19810,12359,12196,244,163,"CiU",3159
43,"43906",2050,1332,1298,28,34,"CiU",554
8,"8292",1083,775,764,21,11,"CiU",232
8,"8243",160,112,110,3,2,"CiU",77
43,"43048",830,547,530,16,17,"CiU",128
43,"43006",712,484,475,10,9,"CiU",98
25,"25078",1014,730,719,17,11,"CiU",371
43,"43129",4525,3032,2956,62,76,"CiU",1497
25,"25089",107,66,64,0,2,"CiU",29
25,"25101",583,391,382,8,9,"CiU",166
25,"25172",1838,1267,1230,35,37,"CiU",559
8,"8057",61,41,40,1,1,"CiU",26
43,"43029",330,202,194,6,8,"CiU",58
43,"43125",1008,706,701,10,5,"CiU",263
43,"43068",573,388,378,5,10,"CiU",95
25,"25220",1076,711,702,10,9,"CiU",306
8,"8199",712,507,499,15,8,"CiU",237
43,"43038",20710,12999,12771,224,228,"CiU",3951
43,"43903",2368,1504,1492,22,12,"CiU",516
25,"25021",2693,1632,1605,40,27,"CiU",717
8,"8219",14647,10347,10169,193,178,"CiU",4209
25,"25114",102,82,78,4,4,"CiU",46
8,"8215",2594,1763,1728,51,35,"CiU",828
8,"8109",200,155,153,1,2,"CiU",66
25,"25146",227,150,149,0,1,"CiU",73
43,"43117",150,118,115,1,3,"CiU",59
25,"25063",97,65,64,2,1,"CiU",14
8,"8267",6215,4100,4011,82,89,"CiU",1169
25,"25022",119,83,83,0,0,"CiU",54
25,"25142",387,265,264,5,1,"CiU",119
8,"8245",78826,51185,50445,962,740,"CiU",5487
25,"25180",245,167,165,3,2,"CiU",97
8,"8257",116,84,81,0,3,"CiU",44
8,"8160",313,227,222,8,5,"CiU",123
25,"25255",468,318,309,9,9,"CiU",125
8,"8022",12437,7598,7445,169,153,"CiU",3273
8,"8264",3983,2773,2744,30,29,"CiU",1241
25,"25233",270,207,201,3,6,"CiU",89
43,"43091",142,106,98,5,8,"CiU",35
25,"25037",396,275,273,9,2,"CiU",129
25,"25186",231,168,168,3,0,"CiU",79
25,"25127",226,134,130,2,4,"CiU",74
25,"25001",146,76,76,1,0,"CiU",41
8,"8226",886,667,656,13,11,"CiU",347
8,"8024",409,266,260,4,6,"CiU",101
8,"8037",1830,1247,1209,40,38,"CiU",655
43,"43096",103,81,77,3,4,"CiU",47
43,"43170",880,601,592,9,9,"CiU",252
25,"25224",144,93,91,6,2,"CiU",50
25,"25058",4390,2696,2650,57,46,"CiU",1291
8,"8097",985,676,657,3,19,"CiU",289
25,"25032",71,44,42,1,2,"CiU",13
25,"25238",231,158,156,1,2,"CiU",72
8,"8192",5450,3688,3634,79,54,"CiU",1634
43,"43128",927,636,625,11,11,"CiU",252
25,"25128",151,83,81,1,2,"CiU",51
43,"43124",532,366,358,3,8,"CiU",161
8,"8196",18989,12658,12490,253,168,"CiU",2062
25,"25153",215,165,161,0,4,"CiU",50
8,"8146",1321,876,862,18,14,"CiU",227
8,"8031",2289,1619,1599,34,20,"CiU",681
25,"25228",2907,2043,2021,43,22,"CiU",922
25,"25155",714,490,485,8,5,"CiU",247
25,"25182",1075,749,731,30,18,"CiU",206
8,"8092",3928,2511,2473,33,38,"CiU",1030
43,"43044",3990,2768,2715,72,53,"CiU",631
43,"43907",4122,2759,2712,52,47,"CiU",521
8,"8066",1315,985,965,16,20,"CiU",287
25,"25110",2662,1649,1602,44,47,"CiU",672
8,"8032",1955,1330,1294,18,36,"CiU",582
8,"8074",10224,6571,6479,116,92,"CiU",1578
25,"25111",116,70,70,0,0,"CiU",38
8,"8280",116,74,72,3,2,"CiU",41
43,"43131",4495,2842,2814,51,28,"CiU",757
25,"25126",286,192,189,7,3,"CiU",83
8,"8178",450,311,304,3,7,"CiU",143
25,"25093",657,465,455,8,10,"CiU",237
8,"8206",717,557,547,7,10,"CiU",240
25,"25085",153,103,100,2,3,"CiU",44
25,"25006",362,231,228,2,3,"CiU",86
25,"25098",266,177,177,0,0,"CiU",112
8,"8042",2172,1459,1448,30,11,"CiU",433
8,"8269",2613,1840,1814,32,26,"CiU",1000
43,"43904",2918,1779,1732,49,47,"CiU",594
8,"8014",1906,1338,1313,37,25,"CiU",632
25,"25173",1784,1177,1139,20,38,"CiU",410
25,"25192",799,543,527,19,16,"CiU",259
43,"43089",272,193,185,1,8,"CiU",57
25,"25181",189,128,123,3,5,"CiU",65
25,"25059",796,580,575,9,5,"CiU",129
8,"8182",2802,1871,1852,35,19,"CiU",390
43,"43150",1337,994,977,12,17,"CiU",395
43,"43063",588,358,350,13,8,"CiU",127
8,"8287",1053,738,730,26,8,"CiU",363
25,"25073",662,382,379,11,3,"CiU",205
8,"8290",1446,1075,1056,12,19,"CiU",430
25,"25076",165,84,83,3,1,"CiU",29
43,"43037",16656,9986,9812,163,174,"CiU",2653
43,"43070",265,198,196,3,2,"CiU",57
8,"8282",6092,4478,4405,79,73,"CiU",1745
43,"43090",1142,644,636,7,8,"CiU",101
43,"43163",24903,15475,15241,263,234,"CiU",3808
25,"25103",125,82,80,4,2,"CiU",39
8,"8116",600,401,393,9,8,"CiU",228
25,"25206",289,187,184,3,3,"CiU",100
43,"43168",106,70,69,2,1,"CiU",30
8,"8062",863,595,583,8,12,"CiU",227
8,"8221",11348,8413,8306,109,107,"CiU",3006
25,"25025",1307,874,859,32,15,"CiU",327
25,"25215",399,229,226,4,3,"CiU",85
8,"8049",1340,839,816,10,23,"CiU",434
8,"8124",36292,24541,24210,471,331,"CiU",4831
25,"25230",1665,1164,1140,36,24,"CiU",487
43,"43035",280,202,198,0,4,"CiU",124
25,"25163",237,147,142,2,5,"CiU",85
25,"25189",2085,1348,1327,38,21,"CiU",534
8,"8185",189,131,126,1,5,"CiU",71
8,"8284",11920,7059,6942,139,117,"CiU",2498
25,"25056",289,168,163,3,5,"CiU",97
43,"43122",92,65,61,0,4,"CiU",33
8,"8035",12099,7838,7735,123,103,"CiU",2931
25,"25088",100,74,74,0,0,"CiU",65
8,"8105",9642,6571,6483,110,88,"CiU",903
25,"25232",1480,968,959,38,9,"CiU",369
25,"25240",1398,976,958,17,18,"CiU",407
8,"8197",7316,4983,4926,69,57,"CiU",2073
25,"25069",471,291,289,9,2,"CiU",134
25,"25136",106,79,79,1,0,"CiU",47
8,"8115",3870,2693,2644,60,49,"CiU",731
25,"25003",3853,2367,2340,68,27,"CiU",990
25,"25015",394,264,264,14,0,"CiU",122
8,"8246",1714,1175,1153,27,22,"CiU",659
25,"25190",271,180,176,12,4,"CiU",74
8,"8061",1467,960,952,10,8,"CiU",315
43,"43059",264,185,185,4,0,"CiU",101
8,"8249",273,218,214,4,4,"CiU",115
25,"25166",177,127,125,3,2,"CiU",55
25,"25217",10570,6660,6500,191,160,"CiU",2776
43,"43081",574,415,404,13,11,"CiU",203
8,"8054",8733,6215,6077,123,138,"CiU",1621
8,"8256",669,498,496,16,2,"CiU",183
25,"25045",51,33,33,2,0,"CiU",14
43,"43098",362,251,247,1,4,"CiU",120
8,"8157",8256,5729,5624,119,105,"CiU",1503
8,"8142",127,83,83,4,0,"CiU",47
25,"25035",428,289,284,5,5,"CiU",121
43,"43171",13906,8978,8855,167,123,"CiU",2407
8,"8250",7083,4485,4426,72,59,"CiU",888
8,"8125",24559,16065,15798,293,267,"CiU",2909
43,"43155",22951,14114,13856,326,258,"CiU",4450
43,"43905",13621,8120,8011,131,109,"CiU",1784
25,"25099",1185,720,709,9,11,"CiU",392
25,"25165",301,202,198,6,4,"CiU",116
8,"8259",6362,4482,4420,97,62,"CiU",1694
8,"8149",985,683,671,11,12,"CiU",336
43,"43092",7051,4294,4220,45,74,"CiU",1166
25,"25034",2471,1622,1592,25,30,"CiU",766
8,"8205",54870,41064,40491,682,573,"CiU",16228
25,"25105",146,90,89,1,1,"CiU",44
25,"25113",1227,869,856,28,13,"CiU",376
43,"43046",114,80,79,5,1,"CiU",36
8,"8286",2865,1843,1796,30,47,"CiU",558
25,"25140",785,472,460,5,12,"CiU",236
43,"43135",327,243,238,2,5,"CiU",150
8,"8058",1699,1089,1061,25,28,"CiU",299
43,"43060",3049,2030,1980,62,50,"CiU",516
8,"8299",444,277,267,5,10,"CiU",133
25,"25122",1956,1281,1256,33,25,"CiU",538
43,"43016",3437,2323,2266,40,57,"CiU",607
8,"8013",1234,834,820,23,14,"CiU",335
43,"43049",805,555,536,6,19,"CiU",270
43,"43101",146,94,93,3,1,"CiU",40
43,"43113",454,321,316,10,5,"CiU",149
43,"43165",624,471,459,6,12,"CiU",250
43,"43102",517,377,366,2,11,"CiU",164
43,"43074",1697,1150,1120,25,30,"CiU",464
8,"8273",2287,1594,1547,18,47,"CiU",761
8,"8119",6039,3991,3884,74,107,"CiU",1057
8,"8008",193,119,114,5,5,"CiU",43
25,"25156",761,535,529,15,6,"CiU",265
43,"43051",8749,5494,5411,78,83,"CiU",1100
43,"43057",45,27,27,2,0,"CiU",12
25,"25906",235,160,154,3,6,"CiU",58
8,"8212",508,366,363,1,3,"CiU",214
8,"8065",1224,796,778,13,18,"CiU",411
8,"8103",636,453,446,16,7,"CiU",208
25,"25062",806,515,497,11,18,"CiU",232
25,"25030",147,101,95,3,6,"CiU",55
43,"43106",878,600,592,17,8,"CiU",183
25,"25072",5921,3743,3637,81,106,"CiU",1490
8,"8059",323,189,186,9,3,"CiU",92
8,"8034",741,542,529,4,13,"CiU",265
8,"8135",6647,4753,4678,79,75,"CiU",842
8,"8260",17869,11898,11686,215,212,"CiU",2337
8,"8208",5471,3859,3792,82,67,"CiU",987
43,"43075",102,63,63,1,0,"CiU",43
43,"43120",454,287,283,1,4,"CiU",76
25,"25149",1401,1031,1010,17,21,"CiU",582
8,"8112",12946,8533,8390,227,143,"CiU",3377
8,"8102",27850,18716,18470,373,246,"CiU",7858
25,"25905",386,264,258,12,6,"CiU",140
8,"8188",106,87,86,4,1,"CiU",41
8,"8079",335,255,243,14,12,"CiU",108
25,"25137",8404,5264,5167,112,97,"CiU",2439
25,"25176",341,243,240,7,3,"CiU",115
43,"43018",430,350,337,7,13,"CiU",187
8,"8901",249,180,180,2,0,"CiU",118
43,"43002",1790,1252,1226,17,26,"CiU",396
43,"43043",3065,1952,1919,39,33,"CiU",539
8,"8279",149233,101676,100363,1965,1313,"CiU",25816
25,"25118",378,232,226,4,6,"CiU",138
43,"43045",156,110,109,1,1,"CiU",56
43,"43026",800,531,522,15,9,"CiU",181
25,"25096",988,633,613,12,20,"CiU",252
8,"8218",7968,5014,4932,129,82,"CiU",1666
25,"25082",265,156,155,8,1,"CiU",76
10,"10109",1834,1307,1287,18,20,"CEx",5
10,"10040",455,344,334,8,10,"CEx",0
10,"10203",4770,3397,3327,40,70,"CEx",4
10,"10122",253,197,191,2,6,"CEx",0
6,"6094",1508,1130,1119,6,11,"CEx",2
6,"6153",20332,15398,15216,239,182,"CEx",57
6,"6127",2922,2306,2279,27,27,"CEx",1
10,"10149",434,323,319,1,4,"CEx",0
6,"6124",1750,1418,1378,17,40,"CEx",1
10,"10013",305,242,237,1,5,"CEx",0
6,"6159",2341,1522,1510,8,12,"CEx",0
10,"10086",342,259,250,5,9,"CEx",1
10,"10044",1520,1120,1103,10,17,"CEx",0
10,"10176",384,300,293,5,7,"CEx",0
10,"10054",551,435,428,6,7,"CEx",2
10,"10157",289,218,212,1,6,"CEx",1
6,"6067",2030,1583,1572,16,11,"CEx",2
6,"6062",638,493,492,3,1,"CEx",0
10,"10185",587,457,450,1,7,"CEx",0
6,"6108",2355,1773,1746,24,27,"CEx",3
10,"10017",884,681,673,6,8,"CEx",0
10,"10166",351,246,238,2,8,"CEx",0
6,"6063",3079,2467,2454,16,13,"CEx",2
6,"6025",5083,3898,3851,51,47,"CEx",6
6,"6016",3013,2363,2306,31,57,"CEx",1
10,"10902",727,608,599,5,9,"CEx",0
6,"6078",548,457,453,2,4,"CEx",0
6,"6128",4466,3310,3264,50,46,"CEx",5
10,"10217",535,423,422,3,1,"CEx",0
6,"6017",292,250,250,0,0,"CEx",0
10,"10009",285,223,221,0,2,"CEx",0
6,"6055",2105,1623,1599,13,24,"CEx",1
10,"10126",1660,1221,1201,9,20,"CEx",3
10,"10194",557,449,440,0,9,"CEx",1
6,"6137",1035,848,842,2,6,"CEx",2
10,"10113",2440,1891,1859,11,32,"CEx",10
10,"10148",32554,23348,22955,365,393,"CEx",63
10,"10180",5446,3957,3917,28,40,"CEx",4
10,"10162",616,505,496,1,9,"CEx",1
10,"10058",994,751,738,13,13,"CEx",2
6,"6148",991,826,818,9,8,"CEx",1
10,"10034",376,283,278,5,5,"CEx",0
10,"10095",346,290,283,3,7,"CEx",0
6,"6032",76,59,59,1,0,"CEx",0
10,"10081",183,143,142,0,1,"CEx",0
6,"6112",411,330,326,0,4,"CEx",0
6,"6037",1789,1258,1252,6,6,"CEx",1
10,"10047",978,795,780,9,15,"CEx",1
6,"6046",1288,1050,1042,11,8,"CEx",0
6,"6138",1070,838,829,13,9,"CEx",0
6,"6123",4699,3509,3448,54,61,"CEx",10
10,"10193",1410,1179,1158,16,21,"CEx",4
10,"10167",322,265,264,1,1,"CEx",0
6,"6162",2964,2415,2390,19,25,"CEx",2
6,"6006",4664,3435,3367,50,68,"CEx",6
6,"6086",1270,956,949,2,7,"CEx",2
10,"10039",448,352,350,0,2,"CEx",1
10,"10082",1947,1601,1572,10,29,"CEx",1
6,"6099",1127,815,805,6,10,"CEx",1
6,"6107",1610,1131,1128,6,3,"CEx",1
6,"6098",537,436,435,6,1,"CEx",0
10,"10154",194,150,145,0,5,"CEx",0
6,"6028",4366,3881,3809,35,72,"CEx",1
10,"10027",88,78,78,0,0,"CEx",0
10,"10202",665,533,523,7,10,"CEx",0
10,"10901",1148,844,839,18,5,"CEx",2
6,"6158",13094,9945,9753,131,192,"CEx",20
6,"6093",4599,3658,3612,22,46,"CEx",4
10,"10215",437,338,333,3,5,"CEx",0
10,"10147",1263,1003,965,5,38,"CEx",0
10,"10076",825,619,610,7,9,"CEx",0
6,"6015",116077,82756,81836,989,920,"CEx",146
6,"6082",373,315,311,3,4,"CEx",27
10,"10035",1941,1517,1492,15,25,"CEx",12
6,"6106",447,335,333,7,2,"CEx",0
10,"10003",616,463,458,3,5,"CEx",0
10,"10207",499,394,392,1,2,"CEx",0
6,"6001",730,546,538,4,8,"CEx",0
10,"10066",182,136,133,1,3,"CEx",0
10,"10216",1549,1247,1235,15,12,"CEx",1
10,"10088",244,168,168,0,0,"CEx",1
10,"10209",297,217,213,3,4,"CEx",0
10,"10053",303,253,246,5,7,"CEx",0
10,"10121",8063,6048,5988,51,60,"CEx",14
6,"6076",854,639,631,9,8,"CEx",0
10,"10107",1062,832,821,7,11,"CEx",0
6,"6092",592,468,456,5,12,"CEx",2
6,"6133",1744,1343,1328,22,15,"CEx",0
6,"6052",3965,3176,3134,33,42,"CEx",1
6,"6143",3308,2625,2595,24,30,"CEx",0
6,"6047",878,686,680,5,6,"CEx",0
6,"6113",2750,2143,2105,26,38,"CEx",1
6,"6109",4006,3435,3372,21,63,"CEx",2
6,"6010",1144,903,898,6,5,"CEx",0
6,"6030",171,132,131,0,1,"CEx",0
10,"10116",3762,2781,2705,36,76,"CEx",5
6,"6156",1190,989,978,9,11,"CEx",1
10,"10016",321,266,262,2,4,"CEx",2
10,"10171",376,287,282,0,5,"CEx",0
6,"6902",1688,1325,1313,21,12,"CEx",0
10,"10099",633,458,450,4,8,"CEx",0
10,"10153",331,266,263,1,3,"CEx",0
10,"10085",334,244,243,1,1,"CEx",0
10,"10139",117,98,97,1,1,"CEx",0
10,"10067",10392,7979,7804,111,175,"CEx",13
10,"10108",231,152,152,0,0,"CEx",1
10,"10212",1688,1276,1242,16,34,"CEx",2
6,"6114",152,122,122,0,0,"CEx",0
10,"10190",569,438,435,6,3,"CEx",0
10,"10090",552,404,396,3,8,"CEx",3
10,"10026",598,458,447,5,11,"CEx",6
10,"10002",396,317,314,5,3,"CEx",0
10,"10038",98,84,83,0,1,"CEx",0
6,"6144",588,476,464,2,12,"CEx",1
10,"10004",733,576,565,6,11,"CEx",0
6,"6021",971,761,747,6,14,"CEx",0
6,"6142",284,240,235,4,5,"CEx",0
10,"10179",340,262,257,3,5,"CEx",0
10,"10189",2728,2108,2063,24,45,"CEx",5
10,"10114",926,670,652,8,18,"CEx",0
6,"6040",1032,807,807,11,0,"CEx",0
10,"10128",5805,4456,4336,50,120,"CEx",10
10,"10160",235,183,183,1,0,"CEx",0
10,"10142",822,635,625,4,10,"CEx",0
10,"10012",615,525,520,4,5,"CEx",0
10,"10049",3952,3348,3259,36,89,"CEx",7
10,"10006",1306,1081,1070,7,11,"CEx",1
10,"10211",461,341,334,3,7,"CEx",0
10,"10165",274,231,229,0,2,"CEx",0
10,"10170",269,217,215,4,2,"CEx",0
6,"6117",1471,1155,1130,8,25,"CEx",1
6,"6160",3190,2343,2314,12,29,"CEx",0
6,"6146",1188,951,936,8,15,"CEx",0
6,"6077",373,307,304,4,3,"CEx",0
6,"6054",5468,4305,4185,35,120,"CEx",3
10,"10135",1366,1004,998,3,6,"CEx",0
6,"6031",490,387,385,8,2,"CEx",0
10,"10060",1037,758,742,9,16,"CEx",0
10,"10080",385,294,287,0,7,"CEx",0
6,"6058",2048,1595,1574,22,21,"CEx",4
6,"6057",575,481,474,2,7,"CEx",1
6,"6087",2258,1855,1832,24,23,"CEx",0
10,"10077",719,551,543,3,8,"CEx",0
10,"10057",166,133,133,0,0,"CEx",0
10,"10043",866,636,622,1,14,"CEx",0
10,"10089",1399,1043,1032,15,11,"CEx",4
10,"10903",813,620,615,3,5,"CEx",1
10,"10103",480,385,380,3,5,"CEx",0
10,"10032",1768,1438,1415,9,23,"CEx",0
6,"6008",636,561,552,6,9,"CEx",0
10,"10094",247,212,211,0,1,"CEx",0
10,"10052",186,138,138,0,0,"CEx",1
10,"10206",237,177,174,0,3,"CEx",0
6,"6091",3854,2961,2906,33,55,"CEx",3
6,"6011",24301,17977,17819,268,158,"CEx",41
10,"10065",188,123,123,1,0,"CEx",0
10,"10102",534,447,440,4,7,"CEx",1
10,"10087",1754,1283,1262,4,21,"CEx",0
10,"10059",414,352,349,4,3,"CEx",0
10,"10115",3622,2872,2800,52,72,"CEx",3
6,"6005",1699,1332,1320,19,12,"CEx",0
6,"6026",865,671,665,4,6,"CEx",0
6,"6147",390,321,319,3,2,"CEx",1
10,"10093",413,339,332,2,7,"CEx",0
6,"6045",513,418,412,8,6,"CEx",0
10,"10175",1509,1149,1127,4,22,"CEx",2
10,"10062",421,332,325,3,7,"CEx",12
10,"10134",585,420,412,1,8,"CEx",1
10,"10158",367,307,306,3,1,"CEx",0
10,"10112",1582,1299,1284,5,15,"CEx",0
6,"6901",2113,1729,1706,26,23,"CEx",5
6,"6102",1045,851,840,7,11,"CEx",0
10,"10030",502,364,362,5,2,"CEx",0
10,"10123",601,502,492,0,10,"CEx",0
6,"6084",1105,932,917,5,15,"CEx",0
10,"10168",318,240,238,1,2,"CEx",0
6,"6115",1261,893,885,7,8,"CEx",0
10,"10073",759,589,583,3,6,"CEx",0
6,"6131",1037,871,865,8,6,"CEx",0
6,"6061",1116,1000,989,8,11,"CEx",0
10,"10131",12797,9017,8922,131,95,"CEx",18
10,"10025",408,355,337,4,18,"CEx",0
6,"6007",1557,1200,1189,4,11,"CEx",0
6,"6049",1088,847,829,3,18,"CEx",1
6,"6066",1798,1348,1340,7,8,"CEx",0
6,"6088",12879,9362,9222,153,140,"CEx",21
10,"10111",1453,1052,1046,13,6,"CEx",2
6,"6080",1942,1519,1507,9,12,"CEx",2
6,"6152",1327,983,967,8,16,"CEx",2
10,"10161",76,59,59,1,0,"CEx",0
10,"10033",440,340,336,4,4,"CEx",0
6,"6072",2370,1907,1885,9,22,"CEx",2
10,"10048",299,232,231,0,1,"CEx",1
10,"10125",925,705,689,3,16,"CEx",0
10,"10184",771,609,597,7,12,"CEx",2
6,"6022",2719,2274,2245,14,29,"CEx",1
10,"10169",587,460,450,2,10,"CEx",0
10,"10072",892,663,655,3,8,"CEx",1
10,"10151",245,204,202,2,2,"CEx",0
6,"6081",1114,870,865,10,5,"CEx",1
10,"10192",910,679,670,3,9,"CEx",1
10,"10018",1761,1321,1296,17,25,"CEx",2
10,"10005",551,439,424,4,15,"CEx",2
6,"6145",929,746,743,5,3,"CEx",1
6,"6121",3436,2700,2662,35,38,"CEx",6
6,"6136",1621,1300,1283,11,17,"CEx",1
10,"10130",1745,1360,1341,10,19,"CEx",1
6,"6060",5865,4657,4592,67,65,"CEx",2
6,"6103",4777,3702,3671,31,31,"CEx",5
10,"10104",5233,3904,3824,30,80,"CEx",5
10,"10029",447,362,355,1,7,"CEx",0
10,"10007",680,537,519,5,18,"CEx",0
10,"10181",739,607,598,6,9,"CEx",1
10,"10031",189,158,158,1,0,"CEx",1
10,"10143",169,135,131,1,4,"CEx",0
10,"10196",309,244,244,1,0,"CEx",1
10,"10219",1408,984,971,11,13,"CEx",0
6,"6023",4572,3301,3261,34,40,"CEx",1
6,"6122",6620,4904,4797,44,107,"CEx",8
10,"10064",1549,1229,1209,6,20,"CEx",2
10,"10199",181,142,140,1,2,"CEx",1
6,"6157",497,350,343,0,7,"CEx",0
10,"10210",599,453,452,3,1,"CEx",0
10,"10024",663,490,480,3,10,"CEx",2
10,"10117",264,174,174,2,0,"CEx",1
10,"10097",109,97,96,0,1,"CEx",0
6,"6126",2199,1706,1686,14,20,"CEx",1
6,"6051",1606,1314,1302,10,12,"CEx",0
10,"10172",728,531,522,3,9,"CEx",0
10,"10068",780,624,595,5,29,"CEx",1
10,"10011",611,527,519,5,8,"CEx",0
10,"10208",141,118,118,1,0,"CEx",0
10,"10174",177,145,145,2,0,"CEx",0
6,"6085",3437,2566,2530,32,36,"CEx",2
10,"10022",442,377,370,1,7,"CEx",0
10,"10021",5421,4189,4099,47,90,"CEx",6
6,"6042",1017,824,820,5,4,"CEx",0
6,"6050",4277,3500,3457,36,43,"CEx",3
10,"10098",412,317,313,5,4,"CEx",0
6,"6097",2475,1934,1902,27,32,"CEx",1
6,"6038",816,621,620,6,1,"CEx",0
10,"10070",765,614,613,5,1,"CEx",0
