"muni_code","PP2019_11","PSOE2019_11","VOX2019_11","part2019_11","PP2019_04","PSOE2019_04","VOX2019_04","part2019_04","PP2016_06","PSOE2016_06","VOX2016_06","part2016_06","PSOE2015_12","PP2015_12","VOX2015_12","part2015_12","PSOE2011_11","PP2011_11","part2011_11","PSOE2008_03","PP2008_03","part2008_03","PP2004_03","PSOE2004_03","part2004_03","PP2000_03","PSOE2000_03","part2000_03"
"45110",0.2574568288854,0.459183673469388,0.227629513343799,0.764391691394659,0.282051282051282,0.434389140271493,0.169683257918552,0.789039481437831,0.471387696709585,0.440629470672389,0.000715307582260372,0.78555431131019,0.447826086956522,0.447101449275362,0.00072463768115942,0.774874930516954,0.389808917197452,0.581528662420382,0.826381647549531,0.488848704038577,0.500904159132007,0.86046511627907,0.512040557667934,0.477186311787072,0.83843717001056,0.545811518324607,0.433900523560209,0.778172588832487
"45111",0.361702127659574,0.553191489361702,0.0212765957446809,0.839285714285714,0.292682926829268,0.585365853658537,0.024390243902439,0.811320754716981,0.42,0.46,0,0.769230769230769,0.48936170212766,0.404255319148936,0,0.783333333333333,0.272727272727273,0.545454545454545,0.723076923076923,0.357142857142857,0.642857142857143,0.823529411764706,0.614035087719298,0.333333333333333,0.783783783783784,0.557692307692308,0.384615384615385,0.768115942028985
"45112",0.255064456721915,0.367403314917127,0.246777163904236,0.607917570498915,0.24672131147541,0.365573770491803,0.165573770491803,0.678978815860945,0.473162675474814,0.297274979355904,0.00165152766308836,0.648803329864724,0.339905362776025,0.417981072555205,0.00236593059936909,0.671480144404332,0.386507378777231,0.530569219957836,0.72700296735905,0.517721518987342,0.437974683544304,0.75579744439186,0.441803778184034,0.497257769652651,0.790413533834586,0.53382991930478,0.410924891371819,0.779605263157895
"45113",0.311699402220324,0.319385140905209,0.275832621690863,0.671751412429379,0.312256049960968,0.323185011709602,0.189695550351288,0.723427935447969,0.560029282576867,0.274524158125915,0,0.725848563968668,0.295815295815296,0.528860028860029,0.00216450216450216,0.723305954825462,0.297106109324759,0.638585209003215,0.75883476599809,0.435626102292769,0.547325102880658,0.796657381615599,0.548800892359175,0.422755158951478,0.789519650655022,0.618917441224713,0.350464734827775,0.785531914893617
"45114",0.291878172588832,0.418781725888325,0.157360406091371,0.728597449908925,0.236238532110092,0.422018348623853,0.0940366972477064,0.7875,0.416107382550336,0.393736017897092,0,0.760204081632653,0.409190371991247,0.402625820568928,0.00218818380743982,0.774789915966387,0.427350427350427,0.504273504273504,0.782894736842105,0.515873015873016,0.456349206349206,0.818327974276527,0.473484848484849,0.505681818181818,0.832025117739403,0.551401869158878,0.424299065420561,0.809667673716012
"45115",0.289994921279838,0.324530218384967,0.253936008125952,0.773635664873174,0.235099337748344,0.327341532639546,0.203405865657521,0.834493426140758,0.441505595116989,0.324516785350966,0.00661241098677518,0.783307210031348,0.38671875,0.39599609375,0.00830078125,0.815060476004682,0.317814726840855,0.584323040380047,0.823076923076923,0.445475638051044,0.516009280742459,0.863275039745628,0.49161230195713,0.471109040074557,0.85618597320725,0.531417437895762,0.426205552849489,0.843368592351505
"45116",0.274028629856851,0.341513292433538,0.269938650306748,0.738738738738739,0.242085661080074,0.318435754189944,0.21415270018622,0.804411764705882,0.552475247524753,0.289108910891089,0,0.740902474526929,0.334608030592734,0.478011472275335,0.00573613766730402,0.765129682997118,0.235398230088496,0.679646017699115,0.844574780058651,0.434535104364326,0.52561669829222,0.856687898089172,0.48689138576779,0.466292134831461,0.84447900466563,0.560498220640569,0.411032028469751,0.846616541353383
"45117",0.239051094890511,0.483576642335766,0.175182481751825,0.768802228412256,0.210431654676259,0.469424460431655,0.142086330935252,0.798601398601399,0.392678868552413,0.450915141430948,0,0.811244979919679,0.495016611295681,0.36046511627907,0.00166112956810631,0.809018567639257,0.480538922155689,0.470059880239521,0.84875,0.558139534883721,0.411337209302326,0.850306748466258,0.408814589665653,0.560790273556231,0.865006553079948,0.468118195956454,0.47900466562986,0.820025348542459
"45118",0.257971014492754,0.326086956521739,0.232608695652174,0.660546139359699,0.219480519480519,0.294805194805195,0.185714285714286,0.748084291187739,0.441374159820762,0.278566094100075,0.00373412994772218,0.678553490708187,0.313873626373626,0.390796703296703,0.00274725274725275,0.734265734265734,0.303597122302158,0.590647482014388,0.713131313131313,0.432239657631954,0.51283880171184,0.800794551645857,0.466490299823633,0.473544973544974,0.844050258684405,0.512581547064306,0.42497670083877,0.843045843045843
"45119",0.18310502283105,0.257077625570776,0.320547945205479,0.633609602743641,0.160905349794239,0.273662551440329,0.189711934156379,0.711047345767575,0.377842283502661,0.233188195452346,0,0.629429429429429,0.232773851590106,0.33613074204947,0.00088339222614841,0.688769414575866,0.223613595706619,0.584973166368515,0.696090409285278,0.393574297188755,0.520303435966087,0.74875868917577,0.407178911946158,0.492428491306786,0.712301587301587,0.450819672131148,0.413934426229508,0.685236768802228
"45120",0.197674418604651,0.441860465116279,0.174418604651163,0.761061946902655,0.208333333333333,0.4375,0.15625,0.793388429752066,0.375,0.413461538461538,0,0.806201550387597,0.39047619047619,0.40952380952381,0.00952380952380952,0.783582089552239,0.336065573770492,0.532786885245902,0.786163522012579,0.457516339869281,0.477124183006536,0.803108808290155,0.524096385542169,0.439759036144578,0.8125,0.519736842105263,0.427631578947368,0.791666666666667
"45121",0.215962441314554,0.28250663400694,0.345376607470912,0.673791695030633,0.191457191457191,0.269514269514269,0.245889245889246,0.737247353224254,0.477408354646206,0.22847399829497,0.00618073316283035,0.697910535609182,0.245518966235932,0.41725719049604,0.00896206752813672,0.718297369198936,0.224801203524608,0.644530410487857,0.720280787425607,0.357461024498886,0.59554565701559,0.813974428236989,0.571111111111111,0.389382716049383,0.825489800040396,0.627203367534859,0.325177584846093,0.814264487369985
"45122",0.272154850746269,0.286613805970149,0.235074626865672,0.770918822479929,0.202806402104802,0.277789958342469,0.183073887305415,0.835931834662799,0.432214087351679,0.215097197677354,0.00353446099469831,0.768227168073676,0.218342758790263,0.3926727317433,0.00393410376198672,0.796281951975213,0.249065670048051,0.580886278697277,0.790389395194698,0.37842278203724,0.539430449069003,0.829339963833635,0.508573277256551,0.413134907796829,0.814311830765213,0.562839410395656,0.353762606671839,0.768274637466706
"45123",0.136609558160505,0.274120829576195,0.318755635707845,0.704630788485607,0.0911371237458194,0.276755852842809,0.227842809364548,0.770253164556962,0.30361332707649,0.245893946503989,0.00187705302674801,0.695877961700747,0.244824482448245,0.254275427542754,0.0009000900090009,0.735284552845528,0.287945339189849,0.498779892630552,0.702803107058426,0.483854166666667,0.438020833333333,0.789173789173789,0.33363309352518,0.597122302158273,0.81182408074982,0.397435897435897,0.508974358974359,0.804259634888438
"45124",0.316614420062696,0.373040752351097,0.18871473354232,0.782692307692308,0.286961583236321,0.368451688009313,0.132130384167637,0.849202513291445,0.484460694698355,0.3345521023766,0.000609384521633151,0.783644859813084,0.358644859813084,0.449766355140187,0.00175233644859813,0.811688311688312,0.349972572682392,0.566648381788261,0.855703160787907,0.454449710373881,0.517114270668773,0.874256973022405,0.508648648648649,0.465405405405405,0.857664233576642,0.581755593803787,0.389558232931727,0.896639511201629
"45125",0.307282415630551,0.396684428656009,0.146832445233866,0.758421985815603,0.261672095548317,0.367535287730727,0.105320304017372,0.826778612461335,0.418794133623031,0.349809885931559,0.00162954915806627,0.809110629067245,0.353530031612223,0.383034773445732,0.00316122233930453,0.824388149420352,0.368907131862494,0.530528476141611,0.821354383049439,0.496861419604056,0.467889908256881,0.856732348111658,0.456760630673674,0.496894409937888,0.87821043910522,0.517376407244249,0.429270680372002,0.874096129306678
"45126",0.222222222222222,0.402777777777778,0.1875,0.623931623931624,0.196428571428571,0.410714285714286,0.101190476190476,0.723849372384937,0.262857142857143,0.388571428571429,0,0.676923076923077,0.37125748502994,0.293413173652695,0,0.65,0.368983957219251,0.508021390374332,0.676258992805755,0.561224489795918,0.423469387755102,0.790322580645161,0.482758620689655,0.489655172413793,0.807692307692308,0.618055555555556,0.375,0.738461538461539
"45127",0.227091633466135,0.209163346613546,0.356573705179283,0.658064516129032,0.225303292894281,0.197573656845754,0.27209705372617,0.761780104712042,0.547945205479452,0.142857142857143,0.00195694716242661,0.738505747126437,0.146435452793834,0.483622350674374,0.00385356454720617,0.740112994350282,0.195167286245353,0.66542750929368,0.74424898511502,0.298701298701299,0.653061224489796,0.792397660818713,0.625,0.319148936170213,0.752941176470588,0.75531914893617,0.195035460992908,0.734536082474227
"45128",0.238498789346247,0.332324455205811,0.26452784503632,0.652393927598287,0.201740076128331,0.343665035345296,0.174007612833061,0.734326018808777,0.388489208633094,0.32673860911271,0.00239808153477218,0.671462829736211,0.355693348365276,0.326944757609921,0.0028184892897407,0.718174539631705,0.337209302325581,0.555924695459579,0.715793588741204,0.48828541001065,0.472843450479233,0.729980657640232,0.404933814681107,0.552346570397112,0.738157894736842,0.485260770975057,0.459561602418745,0.707252514557967
"45129",0.220779220779221,0.415584415584416,0.103896103896104,0.785714285714286,0.144578313253012,0.373493975903614,0.0963855421686747,0.770642201834862,0.434782608695652,0.25,0,0.702290076335878,0.278350515463918,0.381443298969072,0,0.735294117647059,0.333333333333333,0.608333333333333,0.83448275862069,0.5,0.491666666666667,0.794701986754967,0.44047619047619,0.535714285714286,0.84,0.606741573033708,0.359550561797753,0.773913043478261
"45130",0.391891891891892,0.324324324324324,0.184684684684685,0.755102040816326,0.391489361702128,0.314893617021277,0.131914893617021,0.798013245033113,0.496,0.3,0.004,0.798107255520505,0.341269841269841,0.484126984126984,0.00396825396825397,0.808777429467085,0.34982332155477,0.583038869257951,0.810734463276836,0.450310559006211,0.53416149068323,0.858666666666667,0.544025157232704,0.421383647798742,0.857908847184987,0.576923076923077,0.397435897435897,0.835106382978723
"45131",0.324074074074074,0.342592592592593,0.212962962962963,0.845559845559846,0.311111111111111,0.355555555555556,0.12,0.856060606060606,0.478260869565217,0.295652173913043,0,0.829787234042553,0.359504132231405,0.433884297520661,0,0.843205574912892,0.329457364341085,0.538759689922481,0.801223241590214,0.44043321299639,0.498194945848375,0.842900302114804,0.559440559440559,0.412587412587413,0.875,0.632302405498282,0.336769759450172,0.882530120481928
