"muni_code","pop1930","pop2011","prov_name","muni_name","ccaa","PP201904","VOX201904","part201904","PP201911","VOX201911","part201911","PP201606","VOX201606","part201606","VOX_chg_2019","vict_nac","vict_rep","n_unemploy_2016","n_unemploy_2019","unemp_2016","unemp_2019","izq1936","dcha1936"
1022,1427,1048,"alava","Elciego","euskadi",0.195079086115993,0.0333919156414763,0.758212877792378,0.216061185468451,0.0401529636711281,0.704635761589404,0.303308823529412,0.00367647058823529,0.69712140175219,1.20247559625642,12,NA,63,53,0.0601145038167939,0.0505725190839695,0.354200988467875,0.537067545304778
1023,599,363,"alava","Elvillar/Bilar","euskadi",0.237864077669903,0.0339805825242718,0.801526717557252,0.231578947368421,0.0473684210526316,0.736641221374046,0.338709677419355,0,0.700374531835206,1.39398496240602,0,NA,18,11,0.0495867768595041,0.0303030303030303,0.25830258302583,0.608856088560886
1027,1113,540,"alava","Iruraiz-Gauna;Gauna;Iruraiaz","euskadi",0.068259385665529,0.0170648464163823,0.686046511627907,0.0885608856088561,0.011070110701107,0.614864864864865,0.145669291338583,0,0.617788461538462,0.648708487084871,0,NA,15,12,0.0277777777777778,0.0222222222222222,0.0733695652173913,0.5625
1028,1576,1489,"alava","Labastida/Bastida;Salinillas de Burado","euskadi",0.203367875647668,0.0362694300518135,0.724719101123595,0.256868131868132,0.0357142857142857,0.673693858845096,0.287323943661972,0.0028169014084507,0.669158878504673,0.98469387755102,11,NA,119,109,0.0799194089993284,0.0732034922766958,0.410294117647059,0.570588235294118
1030,865,182,"alava","Lagran;Pipaon","euskadi",0.247863247863248,0,0.825174825174825,0.254901960784314,0,0.723404255319149,0.325581395348837,0,0.826923076923077,NA,1,NA,4,4,0.021978021978022,0.021978021978022,0.139751552795031,0.736024844720497
1031,2323,1541,"alava","Laguardia","euskadi",0.241379310344828,0.0484913793103448,0.815133276010318,0.242168674698795,0.0602409638554217,0.742957746478873,0.345307068366165,0.00347624565469293,0.754491017964072,1.24230254350736,5,NA,81,65,0.0525632706035042,0.0421804023361454,0.286135693215339,0.662733529990167
1032,904,690,"alava","Lanciego/Lantziego","euskadi",0.162983425414365,0.0220994475138122,0.744,0.169971671388102,0.0113314447592068,0.728915662650602,0.234463276836158,0,0.69825918762089,0.512747875354108,0,NA,48,44,0.0695652173913043,0.063768115942029,0.279661016949153,0.570621468926554
1033,865,859,"alava","Lapuebla de Labarca","euskadi",0.148571428571429,0.019047619047619,0.8125,0.157563025210084,0.0357142857142857,0.72782874617737,0.215031315240084,0,0.74347158218126,1.875,0,NA,61,55,0.0710128055878929,0.0640279394644936,0.503164556962025,0.477848101265823
1034,342,222,"alava","Leza","euskadi",0.027027027027027,0.027027027027027,0.74,0.0373831775700935,0.0373831775700935,0.703947368421053,0.105691056910569,0,0.770186335403727,1.38317757009346,0,NA,10,7,0.045045045045045,0.0315315315315315,0.605095541401274,0.184713375796178
1036,2793,18461,"alava","Laudio / Llodio","euskadi",0.0690489484459334,0.0191699236925368,0.734497698348226,0.0770901194353963,0.0213206988451288,0.694448224248197,0.110452856712521,0.00100411687920474,0.672149782681377,1.11219529024153,4,NA,1516,1184,0.0821190618059693,0.0641352039434483,0.0892857142857143,0.543154761904762
1037,1682,739,"alava","Arraia-Maeztu;Apellaniz;Arraya;Corres;Laminoria","euskadi",0.131764705882353,0.00470588235294118,0.728205128205128,0.0909090909090909,0.0267379679144385,0.641765704584041,0.154411764705882,0,0.700170357751278,5.68181818181818,4,NA,27,23,0.0365358592692828,0.0311231393775372,0.13089802130898,0.672754946727549
1039,595,248,"alava","Moreda de Alava/Moreda de Araba","euskadi",0.124183006535948,0.0065359477124183,0.805128205128205,0.115646258503401,0.0136054421768707,0.797872340425532,0.196078431372549,0,0.741626794258373,2.08163265306122,1,NA,14,14,0.0564516129032258,0.0564516129032258,0.176470588235294,0.792156862745098
1041,271,223,"alava","Navaridas","euskadi",0.320388349514563,0.058252427184466,0.703947368421053,0.382352941176471,0.0294117647058824,0.686666666666667,0.4,0,0.691275167785235,0.504901960784314,0,NA,6,4,0.0269058295964126,0.0179372197309417,0.312977099236641,0.656488549618321
1042,892,1159,"alava","Okondo","euskadi",0.0402219140083218,0.013869625520111,0.797133406835722,0.0402384500745156,0.0238450074515648,0.746432491767289,0.0771604938271605,0.00154320987654321,0.722345132743363,1.71922503725782,1,NA,70,61,0.0603968938740293,0.0526315789473684,0.00961538461538462,0.564903846153846
1043,1731,3283,"alava","Barriobusto;Labraza;Oyon-Oion","euskadi",0.154589371980676,0.0434782608695652,0.714163457424048,0.168937329700272,0.0653950953678474,0.635470085470085,0.242819843342037,0.00130548302872063,0.673611111111111,1.50408719346049,0,NA,408,339,0.124276576302163,0.103259214133415,0.12112676056338,0.838028169014085
1044,845,278,"alava","Penacerrada-Urizaharra","euskadi",0.156626506024096,0,0.74025974025974,0.141891891891892,0.00675675675675676,0.650862068965517,0.263473053892216,0,0.716101694915254,NA,0,NA,3,6,0.0107913669064748,0.0215827338129496,0.0489130434782609,0.932065217391304
1046,1621,787,"alava","Erriberagoitia / Ribera Alta","euskadi",0.121475054229935,0.0563991323210412,0.735340729001585,0.148148148148148,0.0578703703703704,0.677621283255086,0.231308411214953,0,0.718801996672213,1.02608618233618,2,NA,36,29,0.0457433290978399,0.036848792884371,0.0765625,0.8421875
1047,738,1311,"alava","Ribera Baja/Erribera Beitia","euskadi",0.185735512630015,0.0802377414561664,0.709410548086867,0.21183800623053,0.0934579439252336,0.664969450101833,0.282934131736527,0.00149700598802395,0.695247933884298,1.16476289373486,0,NA,76,58,0.0579710144927536,0.0442410373760488,0.317152103559871,0.585760517799353
1049,602,165,"alava","Anana","euskadi",0.1,0.02,0.757575757575758,0.0638297872340425,0.0319148936170213,0.723076923076923,0.146788990825688,0,0.789855072463768,1.59574468085106,0,NA,5,4,0.0303030303030303,0.0242424242424242,0.0412371134020619,0.652920962199313
1051,1689,4937,"alava","Salvatierra/Agurain","euskadi",0.0558980682285245,0.0135635018495684,0.688026981450253,0.0508021390374332,0.017379679144385,0.632950406276268,0.0912751677852349,0,0.626977518734388,1.28135634419057,1,NA,442,340,0.0895280534737695,0.0688677334413612,0.136302294197031,0.42914979757085
1052,289,334,"alava","Samaniego","euskadi",0.0588235294117647,0.0053475935828877,0.701492537313433,0.0591397849462366,0.00537634408602151,0.694852941176471,0.121546961325967,0,0.751020408163265,1.00537634408602,0,NA,3,5,0.00898203592814371,0.0149700598802395,0.588235294117647,0.389705882352941
1053,1855,720,"alava","San Millan/Donemiliaga","euskadi",0.0509383378016086,0.00804289544235925,0.635135135135135,0.0552486187845304,0.0110497237569061,0.610738255033557,0.096875,0,0.551546391752577,1.37384898710866,1,NA,30,26,0.0416666666666667,0.0361111111111111,0.114413075780089,0.61961367013373
1054,1254,1355,"alava","Urkabustaiz","euskadi",0.0399449035812672,0.0179063360881543,0.71964461994077,0.0385714285714286,0.03,0.702404809619238,0.0768049155145929,0,0.68125,1.67538461538462,5,NA,79,62,0.0583025830258303,0.0457564575645756,0.101818181818182,0.667272727272727
1055,3650,1079,"alava","Valdegovia/Gaubea;Valderejo","euskadi",0.154485049833887,0.0215946843853821,0.723809523809524,0.134057971014493,0.0416666666666667,0.66388557806913,0.252371916508539,0,0.64200477326969,1.92948717948718,4,NA,50,45,0.046339202965709,0.0417052826691381,0.0509259259259259,0.662698412698413
1056,831,283,"alava","Harana/Valle de Arana;Alda;Contrasta;San Vicente de Arana","euskadi",0.104477611940299,0,0.653658536585366,0.102803738317757,0.00934579439252336,0.52970297029703,0.192592592592593,0,0.621004566210046,NA,0,NA,12,5,0.0424028268551237,0.0176678445229682,0.0117302052785924,0.668621700879765
1057,373,330,"alava","Villabuena de Alava/Eskuernaga","euskadi",0.085427135678392,0.0402010050251256,0.831275720164609,0.0979381443298969,0.0206185567010309,0.834042553191489,0.15,0,0.8375,0.512886597938144,0,NA,13,12,0.0393939393939394,0.0363636363636364,0.269938650306748,0.588957055214724
1058,1365,1739,"alava","Legutio","euskadi",0.046267087276551,0.010515247108307,0.682822523164647,0.0475113122171946,0.0226244343891403,0.631541725601132,0.0781841109709962,0.00126103404791929,0.594052044609665,2.15158371040724,2,NA,104,110,0.0598044853364002,0.0632547441058079,0.198529411764706,0.297794117647059
1059,41754,240753,"alava","Foronda;Huetos, Los;Mendoza;Vitoria-Gasteiz","euskadi",0.153565357294639,0.0336879970857871,0.704206054899305,0.166202798842936,0.0398405128606051,0.679594086404321,0.224269225243059,0.00181995242580501,0.678109103383952,1.18263228173377,116,NA,20060,15626,0.0833219108380789,0.0649046948532313,0.315152911363244,0.530611069515637
1060,591,286,"alava","Yecora / Lekoda","euskadi",0.283132530120482,0.0421686746987952,0.865671641791045,0.311258278145695,0.0529801324503311,0.779411764705882,0.382165605095541,0,0.812182741116751,1.25638599810785,0,NA,14,8,0.048951048951049,0.027972027972028,0.105263157894737,0.885964912280702
1061,273,185,"alava","Zalduondo","euskadi",0.00775193798449612,0.0155038759689922,0.848684210526316,0.00862068965517241,0.00862068965517241,0.748387096774194,0.047244094488189,0,0.824675324675325,0.556034482758621,3,NA,10,5,0.0540540540540541,0.027027027027027,0.309090909090909,0.563636363636364
1062,879,434,"alava","Zambrana","euskadi",0.157205240174672,0.0655021834061135,0.749206349206349,0.187214611872146,0.0821917808219178,0.694968553459119,0.295238095238095,0,0.674121405750799,1.25479452054795,5,NA,31,26,0.0714285714285714,0.0599078341013825,0.119444444444444,0.861111111111111
1063,2036,2420,"alava","Zuia","euskadi",0.0849963045084996,0.032520325203252,0.744808743169399,0.0951650038372985,0.0399079048349962,0.710583153347732,0.137985725614592,0.00713719270420301,0.705784204671858,1.22716807367613,0,NA,84,65,0.0347107438016529,0.0268595041322314,0.00123762376237624,0.555693069306931
1901,1184,3043,"alava","Iruna;Nanclares de Oca;Iruna Oka/Iruna de Oca","euskadi",0.126916002452483,0.0570202329858982,0.66895715440582,0.13833746898263,0.0533498759305211,0.660331581075617,0.206238064926798,0.00127307447485678,0.676295666949873,0.935630619813762,5,NA,198,175,0.0650673677292146,0.0575090371344068,0.228632478632479,0.604700854700855
1902,1637,909,"alava","Berguenda;Salcedo;Lantaron","euskadi",0.179816513761468,0.0330275229357798,0.754794520547945,0.225941422594142,0.0460251046025105,0.670816044260028,0.252988047808765,0,0.700272479564033,1.39353788935379,3,NA,43,33,0.0473047304730473,0.0363036303630363,0.0903522205206738,0.704441041347626
2001,1150,859,"albacete","Abengibre","castilla-la mancha",0.332737030411449,0.150268336314848,0.815827338129496,0.374257425742574,0.18019801980198,0.746724890829694,0.520076481835564,NA,0.803353658536585,1.19917491749175,0,NA,64,44,0.0745052386495925,0.0512223515715949,0.177927927927928,0.82027027027027
2002,1955,587,"albacete","Alatoz","castilla-la mancha",0.321022727272727,0.144886363636364,0.822988505747126,0.308605341246291,0.198813056379822,0.796252927400468,0.462724935732648,NA,0.838297872340426,1.37219991854308,1,NA,73,47,0.124361158432709,0.0800681431005111,0.414191419141914,0.471947194719472
2003,41889,174864,"albacete","Albacete;Pozo Canada","castilla-la mancha",0.205139603510896,0.155048804479419,0.78342465954665,0.278357747060037,0.214637920363111,0.717160830547246,0.404794421337968,NA,0.723306527135701,1.38432489746544,155,NA,18677,15038,0.10680871991948,0.0859982615060847,0.581017518878605,0.370230744990021
2004,1251,784,"albacete","Albatana","castilla-la mancha",0.282565130260521,0.12625250501002,0.831683168316832,0.261538461538462,0.202197802197802,0.768844221105528,0.473572938689218,NA,0.782679738562091,1.60153497296354,0,NA,84,59,0.107142857142857,0.0752551020408163,0.580152671755725,0.419847328244275
2005,2248,830,"albacete","Alborea","castilla-la mancha",0.293577981651376,0.192660550458716,0.812844036697248,0.33890214797136,0.224343675417661,0.768953068592058,0.497596153846154,NA,0.758497316636851,1.16445050573929,11,NA,90,74,0.108433734939759,0.0891566265060241,0.586972612879349,0.405132000986923
2006,1859,732,"albacete","Alcadozo","castilla-la mancha",0.39375,0.0645833333333333,0.859180035650624,0.377358490566038,0.115566037735849,0.741710296684119,0.48471615720524,NA,0.801381692573402,1.78940961655508,5,NA,98,49,0.133879781420765,0.0669398907103825,0.11305334846765,0.866515323496027
2007,3573,1335,"albacete","Alcala del Jucar","castilla-la mancha",0.18450184501845,0.0664206642066421,0.809476801579467,0.214477211796247,0.0697050938337802,0.744346116027532,0.317848410757946,NA,0.8,1.04944891271969,3,NA,119,108,0.0891385767790262,0.0808988764044944,0.370588235294118,0.504072398190045
2008,5310,1585,"albacete","Alcaraz","castilla-la mancha",0.211401425178147,0.149643705463183,0.76313446126447,0.236842105263158,0.246537396121884,0.668177697189483,0.406139315230224,NA,0.718357082984074,1.64749593281449,12,NA,199,128,0.125552050473186,0.0807570977917981,0.334765552026901,0.535867737717168
2009,14745,25316,"albacete","Almansa","castilla-la mancha",0.230958885853268,0.0888252148997135,0.782740542763158,0.261948327600088,0.156407816731318,0.711823544498589,0.363134032303769,NA,0.725127161749746,1.76084929158807,49,NA,3075,2347,0.121464686364355,0.0927081687470375,0.741730072167978,0.177480978349606
2010,3671,2410,"albacete","Alpera","castilla-la mancha",0.27569775357386,0.119809394145677,0.830923248053393,0.289844329132691,0.171979243884359,0.770179372197309,0.441238564391274,NA,0.803242034656233,1.43544039355752,1,NA,282,206,0.11701244813278,0.0854771784232365,0.428706199460916,0.508086253369272
2011,2792,788,"albacete","Ayna","castilla-la mancha",0.339869281045752,0.12636165577342,0.79757785467128,0.416861826697892,0.128805620608899,0.77158273381295,0.461240310077519,NA,0.822784810126582,1.01934103206008,0,NA,59,37,0.0748730964467005,0.0469543147208122,0.4077817079333,0.552130705743642
2012,2109,2410,"albacete","Balazote","castilla-la mancha",0.194831013916501,0.121272365805169,0.844383561643836,0.266901408450704,0.158450704225352,0.796730245231608,0.322780454232622,NA,0.804359673024523,1.30656892172708,0,NA,301,165,0.124896265560166,0.0684647302904564,0.319979586629242,0.546057667772391
2013,1511,182,"albacete","Balsa de Ves","castilla-la mancha",0.272727272727273,0.218181818181818,0.837037037037037,0.295454545454545,0.306818181818182,0.72,0.566666666666667,NA,0.773109243697479,1.40625,1,NA,13,9,0.0714285714285714,0.0494505494505494,0.604358188627852,0.354102826012938
2014,1528,459,"albacete","Ballestero, El","castilla-la mancha",0.264285714285714,0.075,0.814285714285714,0.28968253968254,0.0992063492063492,0.717514124293785,0.328571428571429,NA,0.794943820224719,1.32275132275132,0,NA,39,29,0.0849673202614379,0.0631808278867102,0.24629840546697,0.637243735763098
2015,3002,2010,"albacete","Barrax","castilla-la mancha",0.220757825370675,0.166392092257002,0.861130495464061,0.288327526132404,0.222996515679443,0.812150837988827,0.441903019213175,NA,0.771686328938237,1.34018698037051,0,NA,290,248,0.144278606965174,0.123383084577114,0.403842459173871,0.474351585014409
2016,2891,703,"albacete","Bienservida","castilla-la mancha",0.264339152119701,0.162094763092269,0.752788104089219,0.286931818181818,0.275568181818182,0.668560606060606,0.460975609756098,NA,0.725834797891037,1.70004370629371,1,NA,124,84,0.176386913229019,0.119487908961593,0.374175306314797,0.611844172164625
2017,3147,1007,"albacete","Bogarra","castilla-la mancha",0.308219178082192,0.126712328767123,0.756756756756757,0.271805273833671,0.172413793103448,0.655263157894737,0.427843803056027,NA,0.708830548926014,1.36067101584343,0,NA,158,105,0.156901688182721,0.104270109235353,0.21216429699842,0.632069510268562
2018,2053,1226,"albacete","Bonete","castilla-la mancha",0.303519061583578,0.152492668621701,0.870603015075377,0.386138613861386,0.156765676567657,0.774397972116603,0.468606431852986,NA,0.797346200241255,1.0280210713379,6,NA,125,93,0.101957585644372,0.0758564437194127,0.676153091265947,0.259568204121688
2019,5473,3010,"albacete","Bonillo, El","castilla-la mancha",0.186835443037975,0.15746835443038,0.84839527027027,0.225368063420159,0.194224235560589,0.767857142857143,0.360762942779292,NA,0.777962577962578,1.23341757309377,7,NA,340,260,0.112956810631229,0.0863787375415282,0.111305798915311,0.684355444305382
2020,1734,633,"albacete","Carcelen","castilla-la mancha",0.320224719101124,0.098314606741573,0.832946635730858,0.30421686746988,0.153614457831325,0.790588235294118,0.442307692307692,NA,0.844907407407407,1.56247848537005,0,NA,48,35,0.0758293838862559,0.0552922590837283,NA,NA
2021,1731,1433,"albacete","Casas de Juan Nunez","castilla-la mancha",0.278113663845224,0.180169286577993,0.824457593688363,0.284461152882206,0.205513784461153,0.795656465942744,0.496143958868895,NA,0.770894788593904,1.1406704681166,0,NA,160,120,0.111653872993719,0.0837404047452896,0.416087962962963,0.492476851851852
2022,1920,453,"albacete","Casas de Lazaro","castilla-la mancha",0.380952380952381,0.158730158730159,0.732558139534884,0.42798353909465,0.205761316872428,0.712609970674487,0.594982078853047,NA,0.800569800569801,1.2962962962963,0,NA,36,30,0.0794701986754967,0.0662251655629139,0.222222222222222,0.628726287262873
2023,2339,711,"albacete","Casas de Ves","castilla-la mancha",0.331034482758621,0.117241379310345,0.858252427184466,0.368932038834951,0.135922330097087,0.831349206349206,0.488517745302714,NA,0.855633802816901,1.15933752141633,2,NA,70,48,0.0984528832630098,0.0675105485232067,0.347194837784549,0.438071338949633
2024,4067,4805,"albacete","Casas-Ibanez","castilla-la mancha",0.187141216991963,0.134328358208955,0.787492590397155,0.227706345914558,0.196598921609291,0.727164534364772,0.368441660140955,NA,0.759460252273394,1.46356974975805,3,NA,522,386,0.108636836628512,0.0803329864724246,0.408065532451166,0.58122243226213
2025,7629,10460,"albacete","Caudete","castilla-la mancha",0.230634112067451,0.180572633058142,0.797280761386812,0.279461917392952,0.249526335733232,0.73356024506467,0.45372018511926,NA,0.771880444980566,1.38186131257713,43,NA,1143,976,0.109273422562141,0.0933078393881453,0.374764917079843,0.500085484698239
2026,1278,1243,"albacete","Cenizate","castilla-la mancha",0.199108469539376,0.0683506686478455,0.819711538461538,0.225908372827804,0.107424960505529,0.772182254196643,0.328424153166421,NA,0.825358851674641,1.57167387870046,2,NA,127,100,0.102172164119067,0.080450522928399,0.274633123689727,0.573584905660377
2027,1282,403,"albacete","Corral Rubio","castilla-la mancha",0.239495798319328,0.151260504201681,0.84452296819788,0.369458128078818,0.152709359605911,0.762773722627737,0.471544715447154,NA,0.787301587301587,1.0095785440613,2,NA,17,23,0.0421836228287841,0.0570719602977667,0.343463780183181,0.627393838467943
2028,794,157,"albacete","Cotillas","castilla-la mancha",0.204081632653061,0.0612244897959184,0.838983050847458,0.271604938271605,0.148148148148148,0.72972972972973,0.336734693877551,NA,0.777777777777778,2.41975308641975,5,NA,24,14,0.152866242038217,0.089171974522293,0.0563934426229508,0.841967213114754
2029,6832,4081,"albacete","Chinchilla de Monte-Aragon","castilla-la mancha",0.188967136150235,0.141236306729264,0.777276825969342,0.230172413793103,0.19698275862069,0.708970897089709,0.36319018404908,NA,0.751675807434491,1.39470341006782,29,NA,456,319,0.111737319284489,0.078167115902965,0.449404976559683,0.443058059862964
2030,5801,3937,"albacete","Elche de la Sierra","castilla-la mancha",0.183153347732181,0.119654427645788,0.791470785762257,0.207351555136664,0.198868991517436,0.731773482536453,0.323906319045515,NA,0.746166394779772,1.66202785329554,8,NA,618,476,0.156972313944628,0.120904241808484,0.343726171312378,0.0549012962806066
2031,1677,737,"albacete","Ferez","castilla-la mancha",0.28,0.0941176470588235,0.798521256931608,0.244389027431421,0.129675810473815,0.758878504672897,0.417582417582418,NA,0.808849557522124,1.37780548628429,4,NA,113,82,0.153324287652646,0.111261872455902,0.167418094379321,0.705740907724677
2032,1254,369,"albacete","Fuensanta","castilla-la mancha",0.246305418719212,0.083743842364532,0.784905660377359,0.185393258426966,0.129213483146067,0.706563706563707,0.301980198019802,NA,0.75,1.54296100462657,4,NA,39,32,0.105691056910569,0.0867208672086721,0.391821041593848,0.514854945823139
2033,3180,2657,"albacete","Fuente-Alamo","castilla-la mancha",0.265208475734792,0.114149008885851,0.803743315508021,0.320152091254753,0.166539923954373,0.725321888412017,0.447761194029851,NA,0.795454545454545,1.45896951344459,30,NA,343,286,0.129092961987204,0.107640195709447,0.358839050131926,0.516446789797713
2034,2778,1981,"albacete","Fuentealbilla","castilla-la mancha",0.228070175438596,0.120036934441367,0.821752265861027,0.233791748526523,0.164047151277014,0.773998488284203,0.366880146386093,NA,0.803183791606368,1.36663896025389,19,NA,199,139,0.100454316002019,0.0701665825340737,0.579009039169736,0.395882156009374
2035,4274,2576,"albacete","Gineta, La","castilla-la mancha",0.209390862944162,0.184644670050761,0.81808838643371,0.263408010862186,0.247793618465716,0.767728674203494,0.372013651877133,NA,0.756632653061225,1.34200255224044,40,NA,282,216,0.109472049689441,0.0838509316770186,0.281503829194709,0.659085634718032
2036,310,119,"albacete","Golosalvo","castilla-la mancha",0.306666666666667,0.266666666666667,0.789473684210526,0.439393939393939,0.181818181818182,0.709677419354839,0.628205128205128,NA,0.821052631578947,0.681818181818182,3,NA,15,9,0.126050420168067,0.0756302521008403,0.554803788903924,0.435723951285521
2037,22256,31202,"albacete","Hellin","castilla-la mancha",0.209611128675308,0.171735693961429,0.698849773440223,0.255826706882369,0.276391554702495,0.641771545529765,0.420805415486634,NA,0.639930024054231,1.60940075022826,45,NA,4092,3429,0.131145439394911,0.109896801487084,0.473868945868946,0.499282051282051
2038,910,350,"albacete","Herrera, La","castilla-la mancha",0.375,0.157407407407407,0.815789473684211,0.378238341968912,0.207253886010363,0.751908396946565,0.551569506726457,NA,0.793594306049822,1.31667174641877,0,NA,37,27,0.105714285714286,0.0771428571428571,0.0679851668726823,0.901730531520396
2039,2826,1296,"albacete","Higueruela","castilla-la mancha",0.285171102661597,0.0785804816223067,0.838235294117647,0.341961852861035,0.0885558583106267,0.788359788359788,0.417302798982188,NA,0.802845528455285,1.12694471301749,1,NA,96,72,0.0740740740740741,0.0555555555555556,0.625,0.299735249621785
2040,1715,745,"albacete","Hoya-Gonzalo","castilla-la mancha",0.298245614035088,0.103313840155945,0.91651865008881,0.343881856540084,0.130801687763713,0.868613138686131,0.428571428571429,NA,0.865831842576029,1.26606161929783,0,NA,56,48,0.0751677852348993,0.0644295302013423,0.450619148293567,0.440048323769254
2041,1924,425,"albacete","Jorquera","castilla-la mancha",0.50597609561753,0.0836653386454183,0.78816199376947,0.51271186440678,0.11864406779661,0.753164556962025,0.615384615384615,NA,0.788690476190476,1.4180790960452,1,NA,47,40,0.110588235294118,0.0941176470588235,0.352770384708444,0.619646745705299
