"muni_code","prov_name","muni_name","lpop2011","ccaa","fs_rm_2016s2_2018s2","fs_rm_2001s2_2015s2_bin","fs_rm_2001s2_2018s2_bin","fs_rm_2011s1_2018s2_bin","fs_rm_2016s2_2018s2_bin","fs_rm_2016s2_2019s1_bin","fs_rm_2019s1_2019s2_bin","fs_rm_2019s2_bin","fs_2001_06","fs_2010_12","fs_2016_06","fs_2018_12","fs_2019_06","n_unemploy_2016","n_unemploy_2019","unemp_2016","unemp_2019","PSOE2019_04","VOX2019_04","part2019_04","PSOE2016_06","VOX2016_06","part2016_06","PSOE2015_12","VOX2015_12","part2015_12","PSOE2011_11","part2011_11","major_2015_izq","major_2019_izq","change_to_izq_2019","change_to_izq_19_15","major_2015_izq2","major_2019_izq2","change_to_izq2_2019","change_to_izq2_19_15","l_fs_2001_06","l_fs_2016_06","l_fs_2018_12","l_fs_2019_06","l_fs_rm_2016s2_2018s2","change_2019_VOX","election","PP_share"
1023,"alava","Elvillar/Bilar",5.89440283426485,"euskadi",0,0,0,0,0,0,0,0,1,1,1,1,1,18,11,0.0495867768595041,0.0303030303030303,0.101941747572816,0.0339805825242718,0.801526717557252,0.0752688172043011,0,0.700374531835206,0.0512820512820513,NA,0.732342007434944,0.148936170212766,0.813793103448276,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39398496240602,"2019_04",23.7864077669903
1023,"alava","Elvillar/Bilar",5.89440283426485,"euskadi",0,0,0,0,0,0,0,0,1,1,1,1,1,18,11,0.0495867768595041,0.0303030303030303,0.101941747572816,0.0339805825242718,0.801526717557252,0.0752688172043011,0,0.700374531835206,0.0512820512820513,NA,0.732342007434944,0.148936170212766,0.813793103448276,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39398496240602,"2016_06",33.8709677419355
1023,"alava","Elvillar/Bilar",5.89440283426485,"euskadi",0,0,0,0,0,0,0,0,1,1,1,1,1,18,11,0.0495867768595041,0.0303030303030303,0.101941747572816,0.0339805825242718,0.801526717557252,0.0752688172043011,0,0.700374531835206,0.0512820512820513,NA,0.732342007434944,0.148936170212766,0.813793103448276,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39398496240602,"2015_12",33.8461538461538
1023,"alava","Elvillar/Bilar",5.89440283426485,"euskadi",0,0,0,0,0,0,0,0,1,1,1,1,1,18,11,0.0495867768595041,0.0303030303030303,0.101941747572816,0.0339805825242718,0.801526717557252,0.0752688172043011,0,0.700374531835206,0.0512820512820513,NA,0.732342007434944,0.148936170212766,0.813793103448276,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39398496240602,"2011_11",39.5744680851064
2003,"albacete","Albacete",12.0552439418252,"castilla-la mancha",0,1,1,0,0,0,0,0,18,3,3,3,3,18336,14802,0.106605270960878,0.0860586398758133,0.27593526389089,0.154559861691399,0.784012780220519,0.218931493325772,NA,0.724449548909676,0.222098314299085,0.00322603128453795,0.766078857827052,0.237802678102032,0.760276731898542,0,0,0,0,0,0,0,0,2.94443897916644,1.38629436111989,1.38629436111989,1.38629436111989,0,1.38704949263648,"2019_04",20.446621524276
2003,"albacete","Albacete",12.0552439418252,"castilla-la mancha",0,1,1,0,0,0,0,0,18,3,3,3,3,18336,14802,0.106605270960878,0.0860586398758133,0.27593526389089,0.154559861691399,0.784012780220519,0.218931493325772,NA,0.724449548909676,0.222098314299085,0.00322603128453795,0.766078857827052,0.237802678102032,0.760276731898542,0,0,0,0,0,0,0,0,2.94443897916644,1.38629436111989,1.38629436111989,1.38629436111989,0,1.38704949263648,"2016_06",40.4024491424851
2003,"albacete","Albacete",12.0552439418252,"castilla-la mancha",0,1,1,0,0,0,0,0,18,3,3,3,3,18336,14802,0.106605270960878,0.0860586398758133,0.27593526389089,0.154559861691399,0.784012780220519,0.218931493325772,NA,0.724449548909676,0.222098314299085,0.00322603128453795,0.766078857827052,0.237802678102032,0.760276731898542,0,0,0,0,0,0,0,0,2.94443897916644,1.38629436111989,1.38629436111989,1.38629436111989,0,1.38704949263648,"2015_12",35.9931496619637
2003,"albacete","Albacete",12.0552439418252,"castilla-la mancha",0,1,1,0,0,0,0,0,18,3,3,3,3,18336,14802,0.106605270960878,0.0860586398758133,0.27593526389089,0.154559861691399,0.784012780220519,0.218931493325772,NA,0.724449548909676,0.222098314299085,0.00322603128453795,0.766078857827052,0.237802678102032,0.760276731898542,0,0,0,0,0,0,0,0,2.94443897916644,1.38629436111989,1.38629436111989,1.38629436111989,0,1.38704949263648,"2011_11",57.5802245152512
2013,"albacete","Balsa de Ves",5.2040066870768,"castilla-la mancha",0,1,1,1,0,0,0,0,2,2,1,1,1,13,9,0.0714285714285714,0.0494505494505495,0.318181818181818,0.218181818181818,0.837037037037037,0.244444444444444,NA,0.773109243697479,0.211538461538462,0,0.795454545454545,0.330578512396694,0.778481012658228,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.40625,"2019_04",27.2727272727273
2013,"albacete","Balsa de Ves",5.2040066870768,"castilla-la mancha",0,1,1,1,0,0,0,0,2,2,1,1,1,13,9,0.0714285714285714,0.0494505494505495,0.318181818181818,0.218181818181818,0.837037037037037,0.244444444444444,NA,0.773109243697479,0.211538461538462,0,0.795454545454545,0.330578512396694,0.778481012658228,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.40625,"2016_06",56.6666666666667
2013,"albacete","Balsa de Ves",5.2040066870768,"castilla-la mancha",0,1,1,1,0,0,0,0,2,2,1,1,1,13,9,0.0714285714285714,0.0494505494505495,0.318181818181818,0.218181818181818,0.837037037037037,0.244444444444444,NA,0.773109243697479,0.211538461538462,0,0.795454545454545,0.330578512396694,0.778481012658228,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.40625,"2015_12",48.0769230769231
2013,"albacete","Balsa de Ves",5.2040066870768,"castilla-la mancha",0,1,1,1,0,0,0,0,2,2,1,1,1,13,9,0.0714285714285714,0.0494505494505495,0.318181818181818,0.218181818181818,0.837037037037037,0.244444444444444,NA,0.773109243697479,0.211538461538462,0,0.795454545454545,0.330578512396694,0.778481012658228,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.40625,"2011_11",59.504132231405
2015,"albacete","Barrax",7.60589000105312,"castilla-la mancha",0,1,1,0,0,0,0,0,9,1,1,1,1,290,248,0.144278606965174,0.123383084577114,0.397858319604613,0.166392092257002,0.861130495464061,0.376944190301921,NA,0.771686328938237,0.402035623409669,0,0.828254847645429,0.312964492155244,0.815649867374005,1,1,0,0,1,1,0,0,2.30258509299405,0.693147180559945,0.693147180559945,0.693147180559945,0,1.34018698037051,"2019_04",22.0757825370675
2015,"albacete","Barrax",7.60589000105312,"castilla-la mancha",0,1,1,0,0,0,0,0,9,1,1,1,1,290,248,0.144278606965174,0.123383084577114,0.397858319604613,0.166392092257002,0.861130495464061,0.376944190301921,NA,0.771686328938237,0.402035623409669,0,0.828254847645429,0.312964492155244,0.815649867374005,1,1,0,0,1,1,0,0,2.30258509299405,0.693147180559945,0.693147180559945,0.693147180559945,0,1.34018698037051,"2016_06",44.1903019213175
2015,"albacete","Barrax",7.60589000105312,"castilla-la mancha",0,1,1,0,0,0,0,0,9,1,1,1,1,290,248,0.144278606965174,0.123383084577114,0.397858319604613,0.166392092257002,0.861130495464061,0.376944190301921,NA,0.771686328938237,0.402035623409669,0,0.828254847645429,0.312964492155244,0.815649867374005,1,1,0,0,1,1,0,0,2.30258509299405,0.693147180559945,0.693147180559945,0.693147180559945,0,1.34018698037051,"2015_12",39.6946564885496
2015,"albacete","Barrax",7.60589000105312,"castilla-la mancha",0,1,1,0,0,0,0,0,9,1,1,1,1,290,248,0.144278606965174,0.123383084577114,0.397858319604613,0.166392092257002,0.861130495464061,0.376944190301921,NA,0.771686328938237,0.402035623409669,0,0.828254847645429,0.312964492155244,0.815649867374005,1,1,0,0,1,1,0,0,2.30258509299405,0.693147180559945,0.693147180559945,0.693147180559945,0,1.34018698037051,"2011_11",56.8125516102395
2018,"albacete","Bonete",7.11151211649616,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,125,93,0.101957585644372,0.0758564437194127,0.357771260997067,0.152492668621701,0.870603015075377,0.347626339969372,NA,0.797346200241255,0.355957767722474,0.00301659125188537,0.805288461538462,0.360742705570292,0.823210412147505,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.0280210713379,"2019_04",30.3519061583578
2018,"albacete","Bonete",7.11151211649616,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,125,93,0.101957585644372,0.0758564437194127,0.357771260997067,0.152492668621701,0.870603015075377,0.347626339969372,NA,0.797346200241255,0.355957767722474,0.00301659125188537,0.805288461538462,0.360742705570292,0.823210412147505,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.0280210713379,"2016_06",46.8606431852986
2018,"albacete","Bonete",7.11151211649616,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,125,93,0.101957585644372,0.0758564437194127,0.357771260997067,0.152492668621701,0.870603015075377,0.347626339969372,NA,0.797346200241255,0.355957767722474,0.00301659125188537,0.805288461538462,0.360742705570292,0.823210412147505,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.0280210713379,"2015_12",43.8914027149321
2018,"albacete","Bonete",7.11151211649616,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,125,93,0.101957585644372,0.0758564437194127,0.357771260997067,0.152492668621701,0.870603015075377,0.347626339969372,NA,0.797346200241255,0.355957767722474,0.00301659125188537,0.805288461538462,0.360742705570292,0.823210412147505,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.0280210713379,"2011_11",56.763925729443
2022,"albacete","Casas de Lazaro",6.11589212548303,"castilla-la mancha",1,0,1,1,1,1,0,0,2,2,2,1,1,36,30,0.0794701986754967,0.0662251655629139,0.305555555555556,0.158730158730159,0.732558139534884,0.222222222222222,NA,0.800569800569801,0.251798561151079,0.00719424460431655,0.758152173913043,0.201166180758017,0.802784222737819,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.29629629629629,"2019_04",38.0952380952381
2022,"albacete","Casas de Lazaro",6.11589212548303,"castilla-la mancha",1,0,1,1,1,1,0,0,2,2,2,1,1,36,30,0.0794701986754967,0.0662251655629139,0.305555555555556,0.158730158730159,0.732558139534884,0.222222222222222,NA,0.800569800569801,0.251798561151079,0.00719424460431655,0.758152173913043,0.201166180758017,0.802784222737819,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.29629629629629,"2016_06",59.4982078853047
2022,"albacete","Casas de Lazaro",6.11589212548303,"castilla-la mancha",1,0,1,1,1,1,0,0,2,2,2,1,1,36,30,0.0794701986754967,0.0662251655629139,0.305555555555556,0.158730158730159,0.732558139534884,0.222222222222222,NA,0.800569800569801,0.251798561151079,0.00719424460431655,0.758152173913043,0.201166180758017,0.802784222737819,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.29629629629629,"2015_12",55.3956834532374
2022,"albacete","Casas de Lazaro",6.11589212548303,"castilla-la mancha",1,0,1,1,1,1,0,0,2,2,2,1,1,36,30,0.0794701986754967,0.0662251655629139,0.305555555555556,0.158730158730159,0.732558139534884,0.222222222222222,NA,0.800569800569801,0.251798561151079,0.00719424460431655,0.758152173913043,0.201166180758017,0.802784222737819,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.29629629629629,"2011_11",74.6355685131195
2026,"albacete","Cenizate",7.12528309151071,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,127,100,0.102172164119067,0.080450522928399,0.49479940564636,0.0683506686478455,0.819711538461538,0.430044182621502,NA,0.825358851674641,0.427546628407461,0,0.832349468713105,0.410614525139665,0.855621301775148,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.57167387870046,"2019_04",19.9108469539376
2026,"albacete","Cenizate",7.12528309151071,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,127,100,0.102172164119067,0.080450522928399,0.49479940564636,0.0683506686478455,0.819711538461538,0.430044182621502,NA,0.825358851674641,0.427546628407461,0,0.832349468713105,0.410614525139665,0.855621301775148,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.57167387870046,"2016_06",32.8424153166421
2026,"albacete","Cenizate",7.12528309151071,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,127,100,0.102172164119067,0.080450522928399,0.49479940564636,0.0683506686478455,0.819711538461538,0.430044182621502,NA,0.825358851674641,0.427546628407461,0,0.832349468713105,0.410614525139665,0.855621301775148,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.57167387870046,"2015_12",31.5638450502152
2026,"albacete","Cenizate",7.12528309151071,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,127,100,0.102172164119067,0.080450522928399,0.49479940564636,0.0683506686478455,0.819711538461538,0.430044182621502,NA,0.825358851674641,0.427546628407461,0,0.832349468713105,0.410614525139665,0.855621301775148,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.57167387870046,"2011_11",43.2960893854749
2029,"albacete","Chinchilla de Monte-Aragon",8.31409733540581,"castilla-la mancha",1,1,1,1,1,1,0,0,2,2,1,0,0,456,319,0.111737319284489,0.0781671159029649,0.318466353677621,0.141236306729264,0.777276825969342,0.285071574642127,NA,0.751675807434491,0.282273983418871,0.0019739439399921,0.775257108287961,0.306328093510681,0.782554517133956,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0,0,0.693147180559945,1.39470341006783,"2019_04",18.8967136150235
2029,"albacete","Chinchilla de Monte-Aragon",8.31409733540581,"castilla-la mancha",1,1,1,1,1,1,0,0,2,2,1,0,0,456,319,0.111737319284489,0.0781671159029649,0.318466353677621,0.141236306729264,0.777276825969342,0.285071574642127,NA,0.751675807434491,0.282273983418871,0.0019739439399921,0.775257108287961,0.306328093510681,0.782554517133956,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0,0,0.693147180559945,1.39470341006783,"2016_06",36.319018404908
2029,"albacete","Chinchilla de Monte-Aragon",8.31409733540581,"castilla-la mancha",1,1,1,1,1,1,0,0,2,2,1,0,0,456,319,0.111737319284489,0.0781671159029649,0.318466353677621,0.141236306729264,0.777276825969342,0.285071574642127,NA,0.751675807434491,0.282273983418871,0.0019739439399921,0.775257108287961,0.306328093510681,0.782554517133956,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0,0,0.693147180559945,1.39470341006783,"2015_12",33.5570469798658
2029,"albacete","Chinchilla de Monte-Aragon",8.31409733540581,"castilla-la mancha",1,1,1,1,1,1,0,0,2,2,1,0,0,456,319,0.111737319284489,0.0781671159029649,0.318466353677621,0.141236306729264,0.777276825969342,0.285071574642127,NA,0.751675807434491,0.282273983418871,0.0019739439399921,0.775257108287961,0.306328093510681,0.782554517133956,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0,0,0.693147180559945,1.39470341006783,"2011_11",52.1160822249093
2033,"albacete","Fuente-Alamo",7.88495294575981,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,343,286,0.129092961987204,0.107640195709447,0.34107997265892,0.114149008885851,0.803743315508021,0.275440976933514,NA,0.795454545454545,0.304347826086957,0.000658761528326746,0.8078125,0.359375,0.800511508951407,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.4589695134446,"2019_04",26.5208475734792
2033,"albacete","Fuente-Alamo",7.88495294575981,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,343,286,0.129092961987204,0.107640195709447,0.34107997265892,0.114149008885851,0.803743315508021,0.275440976933514,NA,0.795454545454545,0.304347826086957,0.000658761528326746,0.8078125,0.359375,0.800511508951407,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.4589695134446,"2016_06",44.7761194029851
2033,"albacete","Fuente-Alamo",7.88495294575981,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,343,286,0.129092961987204,0.107640195709447,0.34107997265892,0.114149008885851,0.803743315508021,0.275440976933514,NA,0.795454545454545,0.304347826086957,0.000658761528326746,0.8078125,0.359375,0.800511508951407,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.4589695134446,"2015_12",43.1488801054018
2033,"albacete","Fuente-Alamo",7.88495294575981,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,343,286,0.129092961987204,0.107640195709447,0.34107997265892,0.114149008885851,0.803743315508021,0.275440976933514,NA,0.795454545454545,0.304347826086957,0.000658761528326746,0.8078125,0.359375,0.800511508951407,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.4589695134446,"2011_11",54.7526041666667
2036,"albacete","Golosalvo",4.77912349311153,"castilla-la mancha",0,0,0,0,0,0,0,0,3,3,3,3,3,15,9,0.126050420168067,0.0756302521008403,0.346666666666667,0.266666666666667,0.789473684210526,0.217948717948718,NA,0.821052631578947,0.305555555555556,0,0.75,0.358974358974359,0.75,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,0.681818181818182,"2019_04",30.6666666666667
2036,"albacete","Golosalvo",4.77912349311153,"castilla-la mancha",0,0,0,0,0,0,0,0,3,3,3,3,3,15,9,0.126050420168067,0.0756302521008403,0.346666666666667,0.266666666666667,0.789473684210526,0.217948717948718,NA,0.821052631578947,0.305555555555556,0,0.75,0.358974358974359,0.75,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,0.681818181818182,"2016_06",62.8205128205128
2036,"albacete","Golosalvo",4.77912349311153,"castilla-la mancha",0,0,0,0,0,0,0,0,3,3,3,3,3,15,9,0.126050420168067,0.0756302521008403,0.346666666666667,0.266666666666667,0.789473684210526,0.217948717948718,NA,0.821052631578947,0.305555555555556,0,0.75,0.358974358974359,0.75,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,0.681818181818182,"2015_12",54.1666666666667
2036,"albacete","Golosalvo",4.77912349311153,"castilla-la mancha",0,0,0,0,0,0,0,0,3,3,3,3,3,15,9,0.126050420168067,0.0756302521008403,0.346666666666667,0.266666666666667,0.789473684210526,0.217948717948718,NA,0.821052631578947,0.305555555555556,0,0.75,0.358974358974359,0.75,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,0.681818181818182,"2011_11",60.2564102564103
2039,"albacete","Higueruela",7.16703787691222,"castilla-la mancha",0,1,1,1,0,0,0,0,4,3,1,1,1,96,72,0.0740740740740741,0.0555555555555556,0.44233206590621,0.0785804816223067,0.838235294117647,0.356234096692112,NA,0.802845528455285,0.382173382173382,0.00122100122100122,0.822355289421158,0.35377358490566,0.820952380952381,0,1,1,0,0,1,1,0,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0,1.12694471301749,"2019_04",28.5171102661597
2039,"albacete","Higueruela",7.16703787691222,"castilla-la mancha",0,1,1,1,0,0,0,0,4,3,1,1,1,96,72,0.0740740740740741,0.0555555555555556,0.44233206590621,0.0785804816223067,0.838235294117647,0.356234096692112,NA,0.802845528455285,0.382173382173382,0.00122100122100122,0.822355289421158,0.35377358490566,0.820952380952381,0,1,1,0,0,1,1,0,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0,1.12694471301749,"2016_06",41.7302798982188
2039,"albacete","Higueruela",7.16703787691222,"castilla-la mancha",0,1,1,1,0,0,0,0,4,3,1,1,1,96,72,0.0740740740740741,0.0555555555555556,0.44233206590621,0.0785804816223067,0.838235294117647,0.356234096692112,NA,0.802845528455285,0.382173382173382,0.00122100122100122,0.822355289421158,0.35377358490566,0.820952380952381,0,1,1,0,0,1,1,0,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0,1.12694471301749,"2015_12",40.0488400488401
2039,"albacete","Higueruela",7.16703787691222,"castilla-la mancha",0,1,1,1,0,0,0,0,4,3,1,1,1,96,72,0.0740740740740741,0.0555555555555556,0.44233206590621,0.0785804816223067,0.838235294117647,0.356234096692112,NA,0.802845528455285,0.382173382173382,0.00122100122100122,0.822355289421158,0.35377358490566,0.820952380952381,0,1,1,0,0,1,1,0,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0,1.12694471301749,"2011_11",53.6556603773585
2043,"albacete","Lezuza",7.36833968631138,"castilla-la mancha",0,0,0,0,0,0,0,0,2,2,2,2,2,196,125,0.123659305993691,0.0788643533123028,0.407484407484408,0.168399168399168,0.831202046035806,0.385113268608414,NA,0.756255044390638,0.41351888667992,0,0.816,0.392599277978339,0.838951310861423,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.09352787130565,"2019_04",25.6756756756757
2043,"albacete","Lezuza",7.36833968631138,"castilla-la mancha",0,0,0,0,0,0,0,0,2,2,2,2,2,196,125,0.123659305993691,0.0788643533123028,0.407484407484408,0.168399168399168,0.831202046035806,0.385113268608414,NA,0.756255044390638,0.41351888667992,0,0.816,0.392599277978339,0.838951310861423,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.09352787130565,"2016_06",45.7389428263215
2043,"albacete","Lezuza",7.36833968631138,"castilla-la mancha",0,0,0,0,0,0,0,0,2,2,2,2,2,196,125,0.123659305993691,0.0788643533123028,0.407484407484408,0.168399168399168,0.831202046035806,0.385113268608414,NA,0.756255044390638,0.41351888667992,0,0.816,0.392599277978339,0.838951310861423,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.09352787130565,"2015_12",42.6441351888668
2043,"albacete","Lezuza",7.36833968631138,"castilla-la mancha",0,0,0,0,0,0,0,0,2,2,2,2,2,196,125,0.123659305993691,0.0788643533123028,0.407484407484408,0.168399168399168,0.831202046035806,0.385113268608414,NA,0.756255044390638,0.41351888667992,0,0.816,0.392599277978339,0.838951310861423,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.09352787130565,"2011_11",54.4223826714801
2051,"albacete","Montealegre del Castillo",7.71423114484909,"castilla-la mancha",3,0,1,1,1,1,0,0,3,3,3,0,0,175,164,0.078125,0.0732142857142857,0.250409165302782,0.195581014729951,0.752552552552553,0.227194492254733,NA,0.702267303102625,0.25103220478943,0.00165152766308836,0.72603550295858,0.244819646968534,0.76229034123771,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.23064236012146,"2019_04",31.0147299509002
2051,"albacete","Montealegre del Castillo",7.71423114484909,"castilla-la mancha",3,0,1,1,1,1,0,0,3,3,3,0,0,175,164,0.078125,0.0732142857142857,0.250409165302782,0.195581014729951,0.752552552552553,0.227194492254733,NA,0.702267303102625,0.25103220478943,0.00165152766308836,0.72603550295858,0.244819646968534,0.76229034123771,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.23064236012146,"2016_06",62.4784853700516
2051,"albacete","Montealegre del Castillo",7.71423114484909,"castilla-la mancha",3,0,1,1,1,1,0,0,3,3,3,0,0,175,164,0.078125,0.0732142857142857,0.250409165302782,0.195581014729951,0.752552552552553,0.227194492254733,NA,0.702267303102625,0.25103220478943,0.00165152766308836,0.72603550295858,0.244819646968534,0.76229034123771,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.23064236012146,"2015_12",58.1337737407102
2051,"albacete","Montealegre del Castillo",7.71423114484909,"castilla-la mancha",3,0,1,1,1,1,0,0,3,3,3,0,0,175,164,0.078125,0.0732142857142857,0.250409165302782,0.195581014729951,0.752552552552553,0.227194492254733,NA,0.702267303102625,0.25103220478943,0.00165152766308836,0.72603550295858,0.244819646968534,0.76229034123771,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.23064236012146,"2011_11",70.2993092862625
2053,"albacete","Munera",8.23031079913502,"castilla-la mancha",1,0,1,1,1,1,0,0,3,3,3,2,2,421,274,0.112176925126565,0.0730082600586198,0.399211218229623,0.116564417177914,0.801733102253033,0.381452718136135,NA,0.744162775183456,0.403087478559177,0.00128644939965695,0.791054739652871,0.420341676599126,0.835244022273174,0,1,1,0,0,1,1,0,1.38629436111989,1.38629436111989,1.09861228866811,1.09861228866811,0.693147180559945,1.51244909531419,"2019_04",19.3251533742331
2053,"albacete","Munera",8.23031079913502,"castilla-la mancha",1,0,1,1,1,1,0,0,3,3,3,2,2,421,274,0.112176925126565,0.0730082600586198,0.399211218229623,0.116564417177914,0.801733102253033,0.381452718136135,NA,0.744162775183456,0.403087478559177,0.00128644939965695,0.791054739652871,0.420341676599126,0.835244022273174,0,1,1,0,0,1,1,0,1.38629436111989,1.38629436111989,1.09861228866811,1.09861228866811,0.693147180559945,1.51244909531419,"2016_06",34.8560986751942
2053,"albacete","Munera",8.23031079913502,"castilla-la mancha",1,0,1,1,1,1,0,0,3,3,3,2,2,421,274,0.112176925126565,0.0730082600586198,0.399211218229623,0.116564417177914,0.801733102253033,0.381452718136135,NA,0.744162775183456,0.403087478559177,0.00128644939965695,0.791054739652871,0.420341676599126,0.835244022273174,0,1,1,0,0,1,1,0,1.38629436111989,1.38629436111989,1.09861228866811,1.09861228866811,0.693147180559945,1.51244909531419,"2015_12",33.1903945111492
2053,"albacete","Munera",8.23031079913502,"castilla-la mancha",1,0,1,1,1,1,0,0,3,3,3,2,2,421,274,0.112176925126565,0.0730082600586198,0.399211218229623,0.116564417177914,0.801733102253033,0.381452718136135,NA,0.744162775183456,0.403087478559177,0.00128644939965695,0.791054739652871,0.420341676599126,0.835244022273174,0,1,1,0,0,1,1,0,1.38629436111989,1.38629436111989,1.09861228866811,1.09861228866811,0.693147180559945,1.51244909531419,"2011_11",44.259038537942
2057,"albacete","Ossa de Montiel",7.87587915949631,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,380,272,0.144322066084314,0.103304215723509,0.445265278710544,0.102753525856279,0.776530612244898,0.424366872005476,NA,0.736138613861386,0.440688775510204,0.000637755102040816,0.779735682819383,0.453271028037383,0.811973807296539,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.44556727417149,"2019_04",17.3270651443922
2057,"albacete","Ossa de Montiel",7.87587915949631,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,380,272,0.144322066084314,0.103304215723509,0.445265278710544,0.102753525856279,0.776530612244898,0.424366872005476,NA,0.736138613861386,0.440688775510204,0.000637755102040816,0.779735682819383,0.453271028037383,0.811973807296539,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.44556727417149,"2016_06",26.3518138261465
