"muni_code","prov_name","muni_name","lpop2011","ccaa","fs_rm_2016s2_2018s2","fs_rm_2001s2_2015s2_bin","fs_rm_2001s2_2018s2_bin","fs_rm_2011s1_2018s2_bin","fs_rm_2016s2_2018s2_bin","fs_rm_2016s2_2019s1_bin","fs_rm_2019s1_2019s2_bin","fs_rm_2019s2_bin","fs_2001_06","fs_2010_12","fs_2016_06","fs_2018_12","fs_2019_06","n_unemploy_2016","n_unemploy_2019","unemp_2016","unemp_2019","PP2019_04","VOX2019_04","part2019_04","PP2016_06","VOX2016_06","part2016_06","PP2015_12","VOX2015_12","part2015_12","PP2011_11","part2011_11","major_2015_izq","major_2019_izq","change_to_izq_2019","change_to_izq_19_15","major_2015_izq2","major_2019_izq2","change_to_izq2_2019","change_to_izq2_19_15","l_fs_2001_06","l_fs_2016_06","l_fs_2018_12","l_fs_2019_06","l_fs_rm_2016s2_2018s2","change_2019_VOX","election","PSOE_share"
1023,"alava","Elvillar/Bilar",5.89440283426485,"euskadi",0,0,0,0,0,0,0,0,1,1,1,1,1,18,11,0.0495867768595041,0.0303030303030303,0.237864077669903,0.0339805825242718,0.801526717557252,0.338709677419355,0,0.700374531835206,0.338461538461538,NA,0.732342007434944,0.395744680851064,0.813793103448276,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39398496240602,"2019_04",10.1941747572816
1023,"alava","Elvillar/Bilar",5.89440283426485,"euskadi",0,0,0,0,0,0,0,0,1,1,1,1,1,18,11,0.0495867768595041,0.0303030303030303,0.237864077669903,0.0339805825242718,0.801526717557252,0.338709677419355,0,0.700374531835206,0.338461538461538,NA,0.732342007434944,0.395744680851064,0.813793103448276,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39398496240602,"2016_06",7.52688172043011
1023,"alava","Elvillar/Bilar",5.89440283426485,"euskadi",0,0,0,0,0,0,0,0,1,1,1,1,1,18,11,0.0495867768595041,0.0303030303030303,0.237864077669903,0.0339805825242718,0.801526717557252,0.338709677419355,0,0.700374531835206,0.338461538461538,NA,0.732342007434944,0.395744680851064,0.813793103448276,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39398496240602,"2015_12",5.12820512820513
1023,"alava","Elvillar/Bilar",5.89440283426485,"euskadi",0,0,0,0,0,0,0,0,1,1,1,1,1,18,11,0.0495867768595041,0.0303030303030303,0.237864077669903,0.0339805825242718,0.801526717557252,0.338709677419355,0,0.700374531835206,0.338461538461538,NA,0.732342007434944,0.395744680851064,0.813793103448276,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.39398496240602,"2011_11",14.8936170212766
2003,"albacete","Albacete",12.0552439418252,"castilla-la mancha",0,1,1,0,0,0,0,0,18,3,3,3,3,18336,14802,0.106605270960878,0.0860586398758133,0.20446621524276,0.154559861691399,0.784012780220519,0.404024491424851,NA,0.724449548909676,0.359931496619637,0.00322603128453795,0.766078857827052,0.575802245152512,0.760276731898542,0,0,0,0,0,0,0,0,2.94443897916644,1.38629436111989,1.38629436111989,1.38629436111989,0,1.38704949263648,"2019_04",27.593526389089
2003,"albacete","Albacete",12.0552439418252,"castilla-la mancha",0,1,1,0,0,0,0,0,18,3,3,3,3,18336,14802,0.106605270960878,0.0860586398758133,0.20446621524276,0.154559861691399,0.784012780220519,0.404024491424851,NA,0.724449548909676,0.359931496619637,0.00322603128453795,0.766078857827052,0.575802245152512,0.760276731898542,0,0,0,0,0,0,0,0,2.94443897916644,1.38629436111989,1.38629436111989,1.38629436111989,0,1.38704949263648,"2016_06",21.8931493325772
2003,"albacete","Albacete",12.0552439418252,"castilla-la mancha",0,1,1,0,0,0,0,0,18,3,3,3,3,18336,14802,0.106605270960878,0.0860586398758133,0.20446621524276,0.154559861691399,0.784012780220519,0.404024491424851,NA,0.724449548909676,0.359931496619637,0.00322603128453795,0.766078857827052,0.575802245152512,0.760276731898542,0,0,0,0,0,0,0,0,2.94443897916644,1.38629436111989,1.38629436111989,1.38629436111989,0,1.38704949263648,"2015_12",22.2098314299085
2003,"albacete","Albacete",12.0552439418252,"castilla-la mancha",0,1,1,0,0,0,0,0,18,3,3,3,3,18336,14802,0.106605270960878,0.0860586398758133,0.20446621524276,0.154559861691399,0.784012780220519,0.404024491424851,NA,0.724449548909676,0.359931496619637,0.00322603128453795,0.766078857827052,0.575802245152512,0.760276731898542,0,0,0,0,0,0,0,0,2.94443897916644,1.38629436111989,1.38629436111989,1.38629436111989,0,1.38704949263648,"2011_11",23.7802678102032
2013,"albacete","Balsa de Ves",5.2040066870768,"castilla-la mancha",0,1,1,1,0,0,0,0,2,2,1,1,1,13,9,0.0714285714285714,0.0494505494505495,0.272727272727273,0.218181818181818,0.837037037037037,0.566666666666667,NA,0.773109243697479,0.480769230769231,0,0.795454545454545,0.59504132231405,0.778481012658228,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.40625,"2019_04",31.8181818181818
2013,"albacete","Balsa de Ves",5.2040066870768,"castilla-la mancha",0,1,1,1,0,0,0,0,2,2,1,1,1,13,9,0.0714285714285714,0.0494505494505495,0.272727272727273,0.218181818181818,0.837037037037037,0.566666666666667,NA,0.773109243697479,0.480769230769231,0,0.795454545454545,0.59504132231405,0.778481012658228,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.40625,"2016_06",24.4444444444444
2013,"albacete","Balsa de Ves",5.2040066870768,"castilla-la mancha",0,1,1,1,0,0,0,0,2,2,1,1,1,13,9,0.0714285714285714,0.0494505494505495,0.272727272727273,0.218181818181818,0.837037037037037,0.566666666666667,NA,0.773109243697479,0.480769230769231,0,0.795454545454545,0.59504132231405,0.778481012658228,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.40625,"2015_12",21.1538461538462
2013,"albacete","Balsa de Ves",5.2040066870768,"castilla-la mancha",0,1,1,1,0,0,0,0,2,2,1,1,1,13,9,0.0714285714285714,0.0494505494505495,0.272727272727273,0.218181818181818,0.837037037037037,0.566666666666667,NA,0.773109243697479,0.480769230769231,0,0.795454545454545,0.59504132231405,0.778481012658228,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,0,1.40625,"2011_11",33.0578512396694
2015,"albacete","Barrax",7.60589000105312,"castilla-la mancha",0,1,1,0,0,0,0,0,9,1,1,1,1,290,248,0.144278606965174,0.123383084577114,0.220757825370675,0.166392092257002,0.861130495464061,0.441903019213175,NA,0.771686328938237,0.396946564885496,0,0.828254847645429,0.568125516102395,0.815649867374005,1,1,0,0,1,1,0,0,2.30258509299405,0.693147180559945,0.693147180559945,0.693147180559945,0,1.34018698037051,"2019_04",39.7858319604613
2015,"albacete","Barrax",7.60589000105312,"castilla-la mancha",0,1,1,0,0,0,0,0,9,1,1,1,1,290,248,0.144278606965174,0.123383084577114,0.220757825370675,0.166392092257002,0.861130495464061,0.441903019213175,NA,0.771686328938237,0.396946564885496,0,0.828254847645429,0.568125516102395,0.815649867374005,1,1,0,0,1,1,0,0,2.30258509299405,0.693147180559945,0.693147180559945,0.693147180559945,0,1.34018698037051,"2016_06",37.6944190301921
2015,"albacete","Barrax",7.60589000105312,"castilla-la mancha",0,1,1,0,0,0,0,0,9,1,1,1,1,290,248,0.144278606965174,0.123383084577114,0.220757825370675,0.166392092257002,0.861130495464061,0.441903019213175,NA,0.771686328938237,0.396946564885496,0,0.828254847645429,0.568125516102395,0.815649867374005,1,1,0,0,1,1,0,0,2.30258509299405,0.693147180559945,0.693147180559945,0.693147180559945,0,1.34018698037051,"2015_12",40.2035623409669
2015,"albacete","Barrax",7.60589000105312,"castilla-la mancha",0,1,1,0,0,0,0,0,9,1,1,1,1,290,248,0.144278606965174,0.123383084577114,0.220757825370675,0.166392092257002,0.861130495464061,0.441903019213175,NA,0.771686328938237,0.396946564885496,0,0.828254847645429,0.568125516102395,0.815649867374005,1,1,0,0,1,1,0,0,2.30258509299405,0.693147180559945,0.693147180559945,0.693147180559945,0,1.34018698037051,"2011_11",31.2964492155244
2018,"albacete","Bonete",7.11151211649616,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,125,93,0.101957585644372,0.0758564437194127,0.303519061583578,0.152492668621701,0.870603015075377,0.468606431852986,NA,0.797346200241255,0.438914027149321,0.00301659125188537,0.805288461538462,0.56763925729443,0.823210412147505,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.0280210713379,"2019_04",35.7771260997067
2018,"albacete","Bonete",7.11151211649616,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,125,93,0.101957585644372,0.0758564437194127,0.303519061583578,0.152492668621701,0.870603015075377,0.468606431852986,NA,0.797346200241255,0.438914027149321,0.00301659125188537,0.805288461538462,0.56763925729443,0.823210412147505,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.0280210713379,"2016_06",34.7626339969372
2018,"albacete","Bonete",7.11151211649616,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,125,93,0.101957585644372,0.0758564437194127,0.303519061583578,0.152492668621701,0.870603015075377,0.468606431852986,NA,0.797346200241255,0.438914027149321,0.00301659125188537,0.805288461538462,0.56763925729443,0.823210412147505,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.0280210713379,"2015_12",35.5957767722474
2018,"albacete","Bonete",7.11151211649616,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,125,93,0.101957585644372,0.0758564437194127,0.303519061583578,0.152492668621701,0.870603015075377,0.468606431852986,NA,0.797346200241255,0.438914027149321,0.00301659125188537,0.805288461538462,0.56763925729443,0.823210412147505,0,0,0,0,0,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.0280210713379,"2011_11",36.0742705570292
2022,"albacete","Casas de Lazaro",6.11589212548303,"castilla-la mancha",1,0,1,1,1,1,0,0,2,2,2,1,1,36,30,0.0794701986754967,0.0662251655629139,0.380952380952381,0.158730158730159,0.732558139534884,0.594982078853047,NA,0.800569800569801,0.553956834532374,0.00719424460431655,0.758152173913043,0.746355685131195,0.802784222737819,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.29629629629629,"2019_04",30.5555555555556
2022,"albacete","Casas de Lazaro",6.11589212548303,"castilla-la mancha",1,0,1,1,1,1,0,0,2,2,2,1,1,36,30,0.0794701986754967,0.0662251655629139,0.380952380952381,0.158730158730159,0.732558139534884,0.594982078853047,NA,0.800569800569801,0.553956834532374,0.00719424460431655,0.758152173913043,0.746355685131195,0.802784222737819,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.29629629629629,"2016_06",22.2222222222222
2022,"albacete","Casas de Lazaro",6.11589212548303,"castilla-la mancha",1,0,1,1,1,1,0,0,2,2,2,1,1,36,30,0.0794701986754967,0.0662251655629139,0.380952380952381,0.158730158730159,0.732558139534884,0.594982078853047,NA,0.800569800569801,0.553956834532374,0.00719424460431655,0.758152173913043,0.746355685131195,0.802784222737819,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.29629629629629,"2015_12",25.1798561151079
2022,"albacete","Casas de Lazaro",6.11589212548303,"castilla-la mancha",1,0,1,1,1,1,0,0,2,2,2,1,1,36,30,0.0794701986754967,0.0662251655629139,0.380952380952381,0.158730158730159,0.732558139534884,0.594982078853047,NA,0.800569800569801,0.553956834532374,0.00719424460431655,0.758152173913043,0.746355685131195,0.802784222737819,0,0,0,0,0,0,0,0,1.09861228866811,1.09861228866811,0.693147180559945,0.693147180559945,0.693147180559945,1.29629629629629,"2011_11",20.1166180758017
2026,"albacete","Cenizate",7.12528309151071,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,127,100,0.102172164119067,0.080450522928399,0.199108469539376,0.0683506686478455,0.819711538461538,0.328424153166421,NA,0.825358851674641,0.315638450502152,0,0.832349468713105,0.432960893854749,0.855621301775148,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.57167387870046,"2019_04",49.479940564636
2026,"albacete","Cenizate",7.12528309151071,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,127,100,0.102172164119067,0.080450522928399,0.199108469539376,0.0683506686478455,0.819711538461538,0.328424153166421,NA,0.825358851674641,0.315638450502152,0,0.832349468713105,0.432960893854749,0.855621301775148,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.57167387870046,"2016_06",43.0044182621502
2026,"albacete","Cenizate",7.12528309151071,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,127,100,0.102172164119067,0.080450522928399,0.199108469539376,0.0683506686478455,0.819711538461538,0.328424153166421,NA,0.825358851674641,0.315638450502152,0,0.832349468713105,0.432960893854749,0.855621301775148,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.57167387870046,"2015_12",42.7546628407461
2026,"albacete","Cenizate",7.12528309151071,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,127,100,0.102172164119067,0.080450522928399,0.199108469539376,0.0683506686478455,0.819711538461538,0.328424153166421,NA,0.825358851674641,0.315638450502152,0,0.832349468713105,0.432960893854749,0.855621301775148,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.57167387870046,"2011_11",41.0614525139665
2029,"albacete","Chinchilla de Monte-Aragon",8.31409733540581,"castilla-la mancha",1,1,1,1,1,1,0,0,2,2,1,0,0,456,319,0.111737319284489,0.0781671159029649,0.188967136150235,0.141236306729264,0.777276825969342,0.36319018404908,NA,0.751675807434491,0.335570469798658,0.0019739439399921,0.775257108287961,0.521160822249093,0.782554517133956,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0,0,0.693147180559945,1.39470341006783,"2019_04",31.8466353677621
2029,"albacete","Chinchilla de Monte-Aragon",8.31409733540581,"castilla-la mancha",1,1,1,1,1,1,0,0,2,2,1,0,0,456,319,0.111737319284489,0.0781671159029649,0.188967136150235,0.141236306729264,0.777276825969342,0.36319018404908,NA,0.751675807434491,0.335570469798658,0.0019739439399921,0.775257108287961,0.521160822249093,0.782554517133956,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0,0,0.693147180559945,1.39470341006783,"2016_06",28.5071574642127
2029,"albacete","Chinchilla de Monte-Aragon",8.31409733540581,"castilla-la mancha",1,1,1,1,1,1,0,0,2,2,1,0,0,456,319,0.111737319284489,0.0781671159029649,0.188967136150235,0.141236306729264,0.777276825969342,0.36319018404908,NA,0.751675807434491,0.335570469798658,0.0019739439399921,0.775257108287961,0.521160822249093,0.782554517133956,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0,0,0.693147180559945,1.39470341006783,"2015_12",28.2273983418871
2029,"albacete","Chinchilla de Monte-Aragon",8.31409733540581,"castilla-la mancha",1,1,1,1,1,1,0,0,2,2,1,0,0,456,319,0.111737319284489,0.0781671159029649,0.188967136150235,0.141236306729264,0.777276825969342,0.36319018404908,NA,0.751675807434491,0.335570469798658,0.0019739439399921,0.775257108287961,0.521160822249093,0.782554517133956,1,1,0,0,1,1,0,0,1.09861228866811,0.693147180559945,0,0,0.693147180559945,1.39470341006783,"2011_11",30.6328093510681
2033,"albacete","Fuente-Alamo",7.88495294575981,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,343,286,0.129092961987204,0.107640195709447,0.265208475734792,0.114149008885851,0.803743315508021,0.447761194029851,NA,0.795454545454545,0.431488801054018,0.000658761528326746,0.8078125,0.547526041666667,0.800511508951407,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.4589695134446,"2019_04",34.107997265892
2033,"albacete","Fuente-Alamo",7.88495294575981,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,343,286,0.129092961987204,0.107640195709447,0.265208475734792,0.114149008885851,0.803743315508021,0.447761194029851,NA,0.795454545454545,0.431488801054018,0.000658761528326746,0.8078125,0.547526041666667,0.800511508951407,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.4589695134446,"2016_06",27.5440976933514
2033,"albacete","Fuente-Alamo",7.88495294575981,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,343,286,0.129092961987204,0.107640195709447,0.265208475734792,0.114149008885851,0.803743315508021,0.447761194029851,NA,0.795454545454545,0.431488801054018,0.000658761528326746,0.8078125,0.547526041666667,0.800511508951407,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.4589695134446,"2015_12",30.4347826086957
2033,"albacete","Fuente-Alamo",7.88495294575981,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,343,286,0.129092961987204,0.107640195709447,0.265208475734792,0.114149008885851,0.803743315508021,0.447761194029851,NA,0.795454545454545,0.431488801054018,0.000658761528326746,0.8078125,0.547526041666667,0.800511508951407,1,1,0,0,1,1,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.4589695134446,"2011_11",35.9375
2036,"albacete","Golosalvo",4.77912349311153,"castilla-la mancha",0,0,0,0,0,0,0,0,3,3,3,3,3,15,9,0.126050420168067,0.0756302521008403,0.306666666666667,0.266666666666667,0.789473684210526,0.628205128205128,NA,0.821052631578947,0.541666666666667,0,0.75,0.602564102564103,0.75,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,0.681818181818182,"2019_04",34.6666666666667
2036,"albacete","Golosalvo",4.77912349311153,"castilla-la mancha",0,0,0,0,0,0,0,0,3,3,3,3,3,15,9,0.126050420168067,0.0756302521008403,0.306666666666667,0.266666666666667,0.789473684210526,0.628205128205128,NA,0.821052631578947,0.541666666666667,0,0.75,0.602564102564103,0.75,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,0.681818181818182,"2016_06",21.7948717948718
2036,"albacete","Golosalvo",4.77912349311153,"castilla-la mancha",0,0,0,0,0,0,0,0,3,3,3,3,3,15,9,0.126050420168067,0.0756302521008403,0.306666666666667,0.266666666666667,0.789473684210526,0.628205128205128,NA,0.821052631578947,0.541666666666667,0,0.75,0.602564102564103,0.75,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,0.681818181818182,"2015_12",30.5555555555556
2036,"albacete","Golosalvo",4.77912349311153,"castilla-la mancha",0,0,0,0,0,0,0,0,3,3,3,3,3,15,9,0.126050420168067,0.0756302521008403,0.306666666666667,0.266666666666667,0.789473684210526,0.628205128205128,NA,0.821052631578947,0.541666666666667,0,0.75,0.602564102564103,0.75,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,1.38629436111989,1.38629436111989,0,0.681818181818182,"2011_11",35.8974358974359
2039,"albacete","Higueruela",7.16703787691222,"castilla-la mancha",0,1,1,1,0,0,0,0,4,3,1,1,1,96,72,0.0740740740740741,0.0555555555555556,0.285171102661597,0.0785804816223067,0.838235294117647,0.417302798982188,NA,0.802845528455285,0.400488400488401,0.00122100122100122,0.822355289421158,0.536556603773585,0.820952380952381,0,1,1,0,0,1,1,0,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0,1.12694471301749,"2019_04",44.233206590621
2039,"albacete","Higueruela",7.16703787691222,"castilla-la mancha",0,1,1,1,0,0,0,0,4,3,1,1,1,96,72,0.0740740740740741,0.0555555555555556,0.285171102661597,0.0785804816223067,0.838235294117647,0.417302798982188,NA,0.802845528455285,0.400488400488401,0.00122100122100122,0.822355289421158,0.536556603773585,0.820952380952381,0,1,1,0,0,1,1,0,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0,1.12694471301749,"2016_06",35.6234096692112
2039,"albacete","Higueruela",7.16703787691222,"castilla-la mancha",0,1,1,1,0,0,0,0,4,3,1,1,1,96,72,0.0740740740740741,0.0555555555555556,0.285171102661597,0.0785804816223067,0.838235294117647,0.417302798982188,NA,0.802845528455285,0.400488400488401,0.00122100122100122,0.822355289421158,0.536556603773585,0.820952380952381,0,1,1,0,0,1,1,0,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0,1.12694471301749,"2015_12",38.2173382173382
2039,"albacete","Higueruela",7.16703787691222,"castilla-la mancha",0,1,1,1,0,0,0,0,4,3,1,1,1,96,72,0.0740740740740741,0.0555555555555556,0.285171102661597,0.0785804816223067,0.838235294117647,0.417302798982188,NA,0.802845528455285,0.400488400488401,0.00122100122100122,0.822355289421158,0.536556603773585,0.820952380952381,0,1,1,0,0,1,1,0,1.6094379124341,0.693147180559945,0.693147180559945,0.693147180559945,0,1.12694471301749,"2011_11",35.377358490566
2043,"albacete","Lezuza",7.36833968631138,"castilla-la mancha",0,0,0,0,0,0,0,0,2,2,2,2,2,196,125,0.123659305993691,0.0788643533123028,0.256756756756757,0.168399168399168,0.831202046035806,0.457389428263215,NA,0.756255044390638,0.426441351888668,0,0.816,0.544223826714801,0.838951310861423,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.09352787130565,"2019_04",40.7484407484408
2043,"albacete","Lezuza",7.36833968631138,"castilla-la mancha",0,0,0,0,0,0,0,0,2,2,2,2,2,196,125,0.123659305993691,0.0788643533123028,0.256756756756757,0.168399168399168,0.831202046035806,0.457389428263215,NA,0.756255044390638,0.426441351888668,0,0.816,0.544223826714801,0.838951310861423,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.09352787130565,"2016_06",38.5113268608414
2043,"albacete","Lezuza",7.36833968631138,"castilla-la mancha",0,0,0,0,0,0,0,0,2,2,2,2,2,196,125,0.123659305993691,0.0788643533123028,0.256756756756757,0.168399168399168,0.831202046035806,0.457389428263215,NA,0.756255044390638,0.426441351888668,0,0.816,0.544223826714801,0.838951310861423,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.09352787130565,"2015_12",41.351888667992
2043,"albacete","Lezuza",7.36833968631138,"castilla-la mancha",0,0,0,0,0,0,0,0,2,2,2,2,2,196,125,0.123659305993691,0.0788643533123028,0.256756756756757,0.168399168399168,0.831202046035806,0.457389428263215,NA,0.756255044390638,0.426441351888668,0,0.816,0.544223826714801,0.838951310861423,1,1,0,0,1,1,0,0,1.09861228866811,1.09861228866811,1.09861228866811,1.09861228866811,0,1.09352787130565,"2011_11",39.2599277978339
2051,"albacete","Montealegre del Castillo",7.71423114484909,"castilla-la mancha",3,0,1,1,1,1,0,0,3,3,3,0,0,175,164,0.078125,0.0732142857142857,0.310147299509002,0.195581014729951,0.752552552552553,0.624784853700516,NA,0.702267303102625,0.581337737407102,0.00165152766308836,0.72603550295858,0.702993092862625,0.76229034123771,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.23064236012146,"2019_04",25.0409165302782
2051,"albacete","Montealegre del Castillo",7.71423114484909,"castilla-la mancha",3,0,1,1,1,1,0,0,3,3,3,0,0,175,164,0.078125,0.0732142857142857,0.310147299509002,0.195581014729951,0.752552552552553,0.624784853700516,NA,0.702267303102625,0.581337737407102,0.00165152766308836,0.72603550295858,0.702993092862625,0.76229034123771,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.23064236012146,"2016_06",22.7194492254733
2051,"albacete","Montealegre del Castillo",7.71423114484909,"castilla-la mancha",3,0,1,1,1,1,0,0,3,3,3,0,0,175,164,0.078125,0.0732142857142857,0.310147299509002,0.195581014729951,0.752552552552553,0.624784853700516,NA,0.702267303102625,0.581337737407102,0.00165152766308836,0.72603550295858,0.702993092862625,0.76229034123771,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.23064236012146,"2015_12",25.103220478943
2051,"albacete","Montealegre del Castillo",7.71423114484909,"castilla-la mancha",3,0,1,1,1,1,0,0,3,3,3,0,0,175,164,0.078125,0.0732142857142857,0.310147299509002,0.195581014729951,0.752552552552553,0.624784853700516,NA,0.702267303102625,0.581337737407102,0.00165152766308836,0.72603550295858,0.702993092862625,0.76229034123771,0,0,0,0,0,0,0,0,1.38629436111989,1.38629436111989,0,0,1.38629436111989,1.23064236012146,"2011_11",24.4819646968534
2053,"albacete","Munera",8.23031079913502,"castilla-la mancha",1,0,1,1,1,1,0,0,3,3,3,2,2,421,274,0.112176925126565,0.0730082600586198,0.193251533742331,0.116564417177914,0.801733102253033,0.348560986751942,NA,0.744162775183456,0.331903945111492,0.00128644939965695,0.791054739652871,0.44259038537942,0.835244022273174,0,1,1,0,0,1,1,0,1.38629436111989,1.38629436111989,1.09861228866811,1.09861228866811,0.693147180559945,1.51244909531419,"2019_04",39.9211218229623
2053,"albacete","Munera",8.23031079913502,"castilla-la mancha",1,0,1,1,1,1,0,0,3,3,3,2,2,421,274,0.112176925126565,0.0730082600586198,0.193251533742331,0.116564417177914,0.801733102253033,0.348560986751942,NA,0.744162775183456,0.331903945111492,0.00128644939965695,0.791054739652871,0.44259038537942,0.835244022273174,0,1,1,0,0,1,1,0,1.38629436111989,1.38629436111989,1.09861228866811,1.09861228866811,0.693147180559945,1.51244909531419,"2016_06",38.1452718136135
2053,"albacete","Munera",8.23031079913502,"castilla-la mancha",1,0,1,1,1,1,0,0,3,3,3,2,2,421,274,0.112176925126565,0.0730082600586198,0.193251533742331,0.116564417177914,0.801733102253033,0.348560986751942,NA,0.744162775183456,0.331903945111492,0.00128644939965695,0.791054739652871,0.44259038537942,0.835244022273174,0,1,1,0,0,1,1,0,1.38629436111989,1.38629436111989,1.09861228866811,1.09861228866811,0.693147180559945,1.51244909531419,"2015_12",40.3087478559177
2053,"albacete","Munera",8.23031079913502,"castilla-la mancha",1,0,1,1,1,1,0,0,3,3,3,2,2,421,274,0.112176925126565,0.0730082600586198,0.193251533742331,0.116564417177914,0.801733102253033,0.348560986751942,NA,0.744162775183456,0.331903945111492,0.00128644939965695,0.791054739652871,0.44259038537942,0.835244022273174,0,1,1,0,0,1,1,0,1.38629436111989,1.38629436111989,1.09861228866811,1.09861228866811,0.693147180559945,1.51244909531419,"2011_11",42.0341676599126
2057,"albacete","Ossa de Montiel",7.87587915949631,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,380,272,0.144322066084314,0.103304215723509,0.173270651443922,0.102753525856279,0.776530612244898,0.263518138261465,NA,0.736138613861386,0.245535714285714,0.000637755102040816,0.779735682819383,0.376168224299065,0.811973807296539,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.44556727417149,"2019_04",44.5265278710544
2057,"albacete","Ossa de Montiel",7.87587915949631,"castilla-la mancha",0,0,0,0,0,0,0,0,1,1,1,1,1,380,272,0.144322066084314,0.103304215723509,0.173270651443922,0.102753525856279,0.776530612244898,0.263518138261465,NA,0.736138613861386,0.245535714285714,0.000637755102040816,0.779735682819383,0.376168224299065,0.811973807296539,1,0,0,0,1,0,0,0,0.693147180559945,0.693147180559945,0.693147180559945,0.693147180559945,0,1.44556727417149,"2016_06",42.4366872005476
